User;Action;real time;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
1;4;4930;12521;80;;63964838;-0.274;-1.226;0.072;-16.9;-1.6;5.7;-818.5;297.5;97.5;-12.3;14.7;78.4;102000;0;1;1;24;25;24.55;38.41;0.127;0.003408;
1;4;4931;12522;80;;63964839;-0.288;-1.266;0.04;-14.6;-0.5;8.9;-821.5;296;93;-12;14.8;78.3;102000;0;1;1;24;25;24.55;38.41;0.127;0.003408;
1;4;4932;12523;80;;63964839;-0.36;-1.275;-0.003;-10.3;6;15.5;-817;306.5;109.5;-11.7;15.1;78.4;102000;0;1;1;24;25;24.55;38.41;0.127;0.003408;
1;4;4933;12524;80;;63964840;-0.42;-1.268;-0.049;-8.5;12;21.7;-818.5;311;112.5;-11.3;15.4;78.4;102000;0;1;1;24;25;24.55;38.41;0.127;0.003408;
1;4;4934;12525;81;;63965134;-0.464;-1.2;-0.103;-8.4;17.3;20.9;-812.5;308;114;-11.1;15.7;78.6;102002;0;1;1;24;25;24.55;38.41;0.0635;0.001704;
1;4;4935;12526;81;;63965134;-0.508;-1.028;-0.152;-8.9;20;14.7;-815.5;308;115.5;-10.8;16.2;78.8;102002;0;1;1;24;25;24.55;38.41;0.0635;0.001704;
1;4;4936;12527;81;;63965135;-0.51;-0.894;-0.202;-9.3;20.4;8.8;-815.5;308;115.5;-10.5;16.5;79.1;102002;0;1;1;24;25;24.55;38.41;0.0635;0.001704;
1;4;4937;12528;81;;63965136;-0.511;-0.859;-0.233;-8.2;20.6;6.3;-812.5;311;120;-10.2;16.8;79.4;102002;0;1;1;24;25;24.55;38.41;0.0635;0.001704;
1;4;4938;12529;81;;63965136;-0.486;-0.907;-0.247;-6.7;20.7;6.8;-820;312.5;120;-9.9;17.1;79.8;102002;0;1;1;24;25;24.55;38.41;0.0635;0.001704;
1;4;4939;12530;81;;63965137;-0.463;-0.917;-0.252;-4.9;21.4;5.6;-815.5;320;132;-9.7;17.2;80.1;102003;0;1;1;24;25;24.51;38.43;0.127;0.001704;
1;4;4940;12531;81;;63965138;-0.439;-0.869;-0.258;-2.1;22.5;4.2;-817;317;130.5;-9.4;17.4;80.5;102003;0;1;1;24;25;24.51;38.43;0.127;0.001704;
1;4;4941;12532;81;;63965138;-0.44;-0.874;-0.258;0.1;23.9;5.1;-818.5;324.5;130.5;-9.2;17.6;80.9;102003;0;1;1;24;25;24.51;38.43;0.127;0.001704;
1;4;4942;12533;81;;63965139;-0.445;-0.916;-0.243;0.5;24.4;7.2;-826;321.5;129;-9;17.8;81.2;102003;0;1;1;24;25;24.51;38.43;0.127;0.001704;
1;4;4943;12534;81;;63965139;-0.42;-0.944;-0.223;0;21.6;5.3;-821.5;320;136.5;-8.7;18;81.6;102000;0;1;1;25;26;24.51;38.43;0.0635;0.003408;
1;4;4944;12535;81;;63965140;-0.395;-0.93;-0.208;0.6;18.3;1.1;-827.5;320;139.5;-8.6;18.2;81.9;102000;0;1;1;25;26;24.51;38.43;0.0635;0.003408;
1;4;4945;12536;81;;63965140;-0.358;-0.913;-0.194;2.5;15.1;-2.8;-829;332;151.5;-8.5;18.3;82.3;102000;0;1;1;25;26;24.51;38.43;0.0635;0.003408;
1;4;4946;12537;81;;63965141;-0.33;-0.875;-0.179;5.5;12.5;-5.1;-824.5;318.5;144;-8.4;18.3;82.6;102000;0;1;1;25;26;24.51;38.43;0.0635;0.003408;
1;4;4947;12538;81;;63965141;-0.293;-0.837;-0.164;7.8;10.4;-6.1;-827.5;326;151.5;-8.3;18.3;82.8;102000;0;1;1;25;26;24.51;38.43;0.0635;0.003408;
1;4;4948;12539;81;;63965142;-0.257;-0.8;-0.149;9.4;8.7;-6.5;-824.5;326;147;-8.4;18.2;83.1;102000;0;1;1;25;26;24.51;38.43;0.0635;0.003408;
1;4;4949;12540;82;;63965424;-0.24;-0.758;-0.14;10.9;7.7;-5;-827.5;321.5;145.5;-8.5;18.2;83.2;101999;0;1;1;25;26;24.57;38.43;0.1905;0.000852;
1;4;4950;12541;82;;63965424;-0.233;-0.746;-0.131;11.3;6.8;-2;-836.5;321.5;150;-8.7;18.1;83.4;101999;0;1;1;25;26;24.57;38.43;0.1905;0.000852;
1;4;4951;12542;82;;63965424;-0.238;-0.767;-0.128;12;5.9;2.4;-829;315.5;151.5;-8.8;18.2;83.6;101999;0;1;1;25;26;24.57;38.43;0.1905;0.000852;
1;4;4952;12543;82;;63965424;-0.242;-0.789;-0.126;13.4;5;7;-830.5;315.5;144;-9;18.3;83.8;101999;0;1;1;25;26;24.57;38.43;0.1905;0.000852;
1;4;4953;12544;82;;63965424;-0.234;-0.815;-0.128;16.7;4.2;8.4;-829;314;145.5;-9.3;18.4;84;101999;0;1;1;25;26;24.57;38.43;0.1905;0.000852;
1;4;4954;12545;82;;63965425;-0.276;-0.832;-0.135;17.5;3.4;9.1;-835;314;144;-9.5;18.6;84.1;102004;0;1;1;25;26;24.57;38.43;0.254;0.005112;
1;4;4955;12546;82;;63965425;-0.312;-0.833;-0.146;16.2;1.4;10.7;-839.5;323;145.5;-9.8;18.8;84.3;102004;0;1;1;25;26;24.57;38.43;0.254;0.005112;
1;4;4956;12547;82;;63965425;-0.338;-0.912;-0.156;15.1;-0.5;12.7;-830.5;312.5;141;-10.1;19.1;84.4;102004;0;1;1;25;26;24.57;38.43;0.254;0.005112;
1;4;4957;12548;82;;63965425;-0.353;-0.973;-0.17;16.3;-2.1;13.8;-830.5;314;147;-10.4;19.3;84.5;102004;0;1;1;25;26;24.57;38.43;0.254;0.005112;
1;4;4958;12549;82;;63965426;-0.358;-0.989;-0.19;17.9;-2.3;11.7;-827.5;314;144;-10.7;19.6;84.6;102000;0;1;1;25;26;24.57;38.43;0.0635;0.002556;
1;4;4959;12550;82;;63965426;-0.386;-1.041;-0.197;17.1;-2.8;8.7;-827.5;324.5;141;-11;19.8;84.6;102000;0;1;1;25;26;24.57;38.43;0.0635;0.002556;
1;4;4960;12551;82;;63965426;-0.42;-1.099;-0.197;15.1;-4.2;6.9;-820;318.5;144;-11.3;20;84.6;102000;0;1;1;25;26;24.57;38.43;0.0635;0.002556;
1;4;4961;12552;82;;63965426;-0.442;-1.126;-0.195;13;-5.8;6.3;-824.5;317;135;-11.6;20.2;84.6;102000;0;1;1;25;26;24.57;38.43;0.0635;0.002556;
1;4;4962;12553;82;;63965426;-0.484;-1.157;-0.184;11;-8;5.7;-820;323;138;-11.9;20.3;84.6;102000;0;1;1;25;26;24.57;38.43;0.0635;0.002556;
1;4;4963;12554;82;;63965427;-0.535;-1.186;-0.162;6.7;-14;3.8;-820;314;127.5;-12.1;20.4;84.4;102000;0;1;1;25;26;24.57;38.43;0.0635;0.002556;
1;4;4964;12555;83;;63965753;-0.543;-1.164;-0.121;5.6;-18.1;-1.6;-818.5;317;132;-12.4;20.3;84.2;102001;0;1;1;25;26;24.57;38.43;0.0635;0.003408;
1;4;4965;12556;83;;63965753;-0.554;-1.031;-0.073;9;-19.5;-4.9;-820;320;130.5;-12.7;20.3;84;102001;0;1;1;25;26;24.57;38.43;0.0635;0.003408;
1;4;4966;12557;83;;63965754;-0.594;-0.847;-0.012;13.6;-18.3;-4.8;-824.5;317;127.5;-12.9;20.2;83.7;102001;0;1;1;25;26;24.57;38.43;0.0635;0.003408;
1;4;4967;12558;83;;63965754;-0.587;-0.857;0.045;16.8;-17.5;-3.7;-820;312.5;127.5;-13.3;20.1;83.4;102001;0;1;1;25;26;24.57;38.43;0.0635;0.003408;
1;4;4968;12559;83;;63965754;-0.575;-0.926;0.098;17.1;-18.2;-6.7;-821.5;315.5;121.5;-13.7;19.8;83.1;102001;0;1;1;25;26;24.57;38.43;0.0635;0.003408;
1;4;4969;12560;83;;63965756;-0.551;-0.895;0.127;15.9;-20.1;-12.6;-808;311;118.5;-14;19.6;82.9;102000;0;1;1;24;26;24.49;38.43;0.1905;0.005112;
1;4;4970;12561;83;;63965756;-0.553;-0.861;0.13;11.2;-23.8;-16;-811;312.5;118.5;-14.4;19.3;82.5;102000;0;1;1;24;26;24.49;38.43;0.1905;0.005112;
1;4;4971;12562;83;;63965756;-0.536;-0.891;0.117;5.3;-27.8;-14.6;-817;305;115.5;-14.7;19;82.2;102000;0;1;1;24;26;24.49;38.43;0.1905;0.005112;
1;4;4972;12563;83;;63965757;-0.51;-0.97;0.101;1;-30.1;-10.7;-814;308;108;-15;18.7;81.7;102000;0;1;1;24;26;24.49;38.43;0.1905;0.005112;
1;4;4973;12564;83;;63965757;-0.425;-1.056;0.078;0.2;-29.3;-6.8;-811;300.5;111;-15.2;18.3;81.2;102002;0;1;1;24;26;24.49;38.43;0.0635;0.003408;
1;4;4974;12565;83;;63965757;-0.399;-1.054;0.075;0.7;-28.1;-7.8;-808;303.5;103.5;-15.3;18;80.8;102002;0;1;1;24;26;24.49;38.43;0.0635;0.003408;
1;4;4975;12566;83;;63965757;-0.324;-0.959;0.059;2.6;-23.8;-14.6;-815.5;303.5;100.5;-15.5;17.5;80.2;102002;0;1;1;24;26;24.49;38.43;0.0635;0.003408;
1;4;4976;12567;83;;63965758;-0.286;-0.891;0.05;2.7;-20.7;-17.2;-812.5;302;96;-15.6;17.2;79.8;102002;0;1;1;24;26;24.49;38.43;0.0635;0.003408;
1;4;4977;12568;83;;63965758;-0.249;-0.835;0.047;1.2;-18.4;-17.1;-811;296;97.5;-15.7;16.8;79.4;102002;0;1;1;24;26;24.49;38.43;0.0635;0.003408;
1;4;4978;12569;83;;63965758;-0.209;-0.784;0.041;0.1;-16.4;-15.5;-808;300.5;91.5;-15.8;16.4;79;102002;0;1;1;24;26;24.49;38.43;0.0635;0.003408;
1;4;4979;12570;84;;63966059;-0.187;-0.757;0.04;0.3;-14.7;-12.8;-806.5;297.5;96;-15.9;16.1;78.8;102002;0;1;1;24;26;24.53;38.43;0.1905;0.003408;
1;4;4980;12571;84;;63966059;-0.169;-0.707;0.037;1.3;-13;-9;-809.5;296;87;-16;15.7;78.5;102002;0;1;1;24;26;24.53;38.43;0.1905;0.003408;
1;4;4981;12572;84;;63966059;-0.163;-0.69;0.043;1.4;-12.1;-5.1;-815.5;291.5;88.5;-16;15.5;78.3;102002;0;1;1;24;26;24.53;38.43;0.1905;0.003408;
1;4;4982;12573;84;;63966060;-0.164;-0.717;0.058;-0.1;-12.1;-1.7;-806.5;299;87;-16;15.3;78;102002;0;1;1;24;26;24.53;38.43;0.1905;0.003408;
1;4;4983;12574;84;;63966060;-0.157;-0.701;0.064;-0.9;-12.5;-0.3;-808;293;88.5;-16.1;15.2;77.8;102002;0;1;1;24;26;24.53;38.43;0.1905;0.003408;
1;4;4984;12575;84;;63966060;-0.163;-0.743;0.073;-1.7;-12.7;2.1;-812.5;294.5;87;-16.1;15.2;77.6;102000;0;1;1;24;26;24.53;38.43;0.127;0.001704;
1;4;4985;12576;84;;63966061;-0.188;-0.77;0.083;-2.4;-11.7;5.4;-814;299;91.5;-16;15.2;77.3;102000;0;1;1;24;26;24.53;38.43;0.127;0.001704;
1;4;4986;12577;84;;63966061;-0.236;-0.796;0.105;-5.9;-9.7;7.8;-808;302;85.5;-15.9;15.2;77.1;102000;0;1;1;24;26;24.53;38.43;0.127;0.001704;
1;4;4987;12578;84;;63966061;-0.252;-0.849;0.116;-9.5;-8.8;6.8;-802;299;85.5;-15.8;15.3;76.9;102000;0;1;1;24;26;24.53;38.43;0.127;0.001704;
1;4;4988;12579;84;;63966062;-0.261;-0.88;0.121;-13.2;-8.2;4.3;-803.5;299;87;-15.6;15.3;76.7;102002;0;1;1;24;26;24.47;38.43;0.0635;0.005964;
1;4;4989;12580;84;;63966062;-0.269;-0.98;0.118;-16;-7.3;2.6;-811;303.5;94.5;-15.4;15.4;76.5;102002;0;1;1;24;26;24.47;38.43;0.0635;0.005964;
1;4;4990;12581;84;;63966062;-0.3;-1.062;0.109;-16.5;-6.4;1.8;-808;296;90;-15.1;15.4;76.3;102002;0;1;1;24;26;24.47;38.43;0.0635;0.005964;
1;4;4991;12582;84;;63966063;-0.323;-1.148;0.092;-16.2;-4;5;-802;299;81;-14.8;15.5;76.1;102002;0;1;1;24;26;24.47;38.43;0.0635;0.005964;
1;4;4992;12583;84;;63966063;-0.339;-1.255;0.084;-15.1;0.5;8.4;-799;300.5;93;-14.5;15.6;76;102002;0;1;1;24;26;24.47;38.43;0.0635;0.005964;
1;4;4993;12584;84;;63966064;-0.346;-1.323;0.073;-12.1;6.4;9;-806.5;306.5;94.5;-14.1;15.7;76;102002;0;1;1;24;26;24.47;38.43;0.0635;0.005964;
1;4;4994;12585;85;;63966365;-0.383;-1.279;0.041;-9.2;12.7;7.2;-802;303.5;93;-13.9;15.9;76.1;101999;0;1;1;24;25;24.47;38.43;0.0635;0.006816;
1;4;4995;12586;85;;63966365;-0.45;-1.293;0.002;-5.9;18.6;9.1;-808;317;102;-13.5;16.2;76.3;101999;0;1;1;24;25;24.47;38.43;0.0635;0.006816;
1;4;4996;12587;85;;63966366;-0.535;-1.213;-0.069;-3.6;21.9;11.6;-808;317;105;-13.3;16.4;76.6;101999;0;1;1;24;25;24.47;38.43;0.0635;0.006816;
1;4;4997;12588;85;;63966367;-0.601;-0.98;-0.152;-5;20.2;12.2;-814;309.5;97.5;-13;16.7;76.9;101999;0;1;1;24;25;24.47;38.43;0.0635;0.006816;
1;4;4998;12589;85;;63966367;-0.582;-0.89;-0.192;-5.9;18.4;8.8;-805;317;108;-12.7;17;77.3;101999;0;1;1;24;25;24.47;38.43;0.0635;0.006816;
1;4;4999;12590;85;;63966368;-0.535;-0.906;-0.21;-4.8;17.7;3.7;-809.5;315.5;108;-12.6;17.2;77.6;102000;0;1;1;24;25;24.49;38.46;0.127;0.00426;
1;4;5000;12591;85;;63966368;-0.487;-0.902;-0.221;-3.2;18.5;-1.8;-811;311;111;-12.3;17.4;78;102000;0;1;1;24;25;24.49;38.46;0.127;0.00426;
1;4;5001;12592;85;;63966369;-0.466;-0.908;-0.21;0.1;19.5;-5.3;-800.5;318.5;112.5;-12.1;17.5;78.4;102000;0;1;1;24;25;24.49;38.46;0.127;0.00426;
1;4;5002;12593;85;;63966369;-0.445;-0.873;-0.205;2.6;20;-6.8;-809.5;315.5;120;-12;17.5;78.7;102000;0;1;1;24;25;24.49;38.46;0.127;0.00426;
1;4;5003;12594;85;;63966369;-0.436;-0.882;-0.189;2.4;19.6;-5.5;-811;318.5;120;-11.8;17.5;79.2;101993;0;1;1;24;25;24.49;38.46;0.0635;0.002556;
1;4;5004;12595;85;;63966370;-0.423;-0.91;-0.177;1.5;17.5;-2.9;-823;315.5;129;-11.7;17.5;79.4;101993;0;1;1;24;25;24.49;38.46;0.0635;0.002556;
1;4;5005;12596;85;;63966370;-0.404;-0.937;-0.17;0;14.8;-0.4;-809.5;314;129;-11.5;17.5;79.9;101993;0;1;1;24;25;24.49;38.46;0.0635;0.002556;
1;4;5006;12597;85;;63966371;-0.382;-0.951;-0.16;-0.1;11.8;0;-821.5;317;124.5;-11.4;17.5;80.1;101993;0;1;1;24;25;24.49;38.46;0.0635;0.002556;
1;4;5007;12598;85;;63966371;-0.355;-0.961;-0.146;1;8.8;-1;-823;317;121.5;-11.3;17.6;80.3;101993;0;1;1;24;25;24.49;38.46;0.0635;0.002556;
1;4;5008;12599;85;;63966371;-0.3;-0.923;-0.122;5.6;5.4;-4.3;-823;314;126;-11.3;17.6;80.5;101993;0;1;1;24;25;24.49;38.46;0.0635;0.002556;
1;4;5009;12600;86;;63966654;-0.257;-0.874;-0.106;8;4.2;-8.4;-826;314;129;-11.3;17.5;80.7;101998;0;1;1;24;25;24.51;38.43;0.254;0.001704;
1;4;5010;12601;86;;63966654;-0.218;-0.812;-0.092;9.4;3.4;-12.3;-824.5;314;126;-11.4;17.4;80.9;101998;0;1;1;24;25;24.51;38.43;0.254;0.001704;
1;4;5011;12602;86;;63966654;-0.193;-0.788;-0.078;8.5;3;-12.5;-818.5;314;129;-11.5;17.2;81;101998;0;1;1;24;25;24.51;38.43;0.254;0.001704;
1;4;5012;12603;86;;63966654;-0.192;-0.753;-0.071;6.4;2.1;-8.1;-829;306.5;124.5;-11.6;17.1;81.1;101998;0;1;1;24;25;24.51;38.43;0.254;0.001704;
1;4;5013;12604;86;;63966654;-0.197;-0.762;-0.073;5.2;1.7;0.5;-827.5;305;135;-11.7;17.1;81.2;101998;0;1;1;24;25;24.51;38.43;0.254;0.001704;
1;4;5014;12605;86;;63966655;-0.196;-0.796;-0.081;5.2;1.8;8;-832;311;135;-11.8;17.1;81.3;102003;0;1;1;24;25;24.51;38.43;0.127;0.002556;
1;4;5015;12606;86;;63966655;-0.206;-0.809;-0.085;5.5;2.2;10;-826;305;132;-11.9;17.2;81.4;102003;0;1;1;24;25;24.51;38.43;0.127;0.002556;
1;4;5016;12607;86;;63966655;-0.229;-0.803;-0.102;5.9;1.9;9.2;-827.5;302;130.5;-11.9;17.3;81.5;102003;0;1;1;24;25;24.51;38.43;0.127;0.002556;
1;4;5017;12608;86;;63966655;-0.269;-0.836;-0.122;5.8;1.4;9.7;-830.5;303.5;130.5;-12;17.6;81.6;102003;0;1;1;24;25;24.51;38.43;0.127;0.002556;
1;4;5018;12609;86;;63966656;-0.322;-0.882;-0.157;8;0.7;14.1;-835;303.5;130.5;-12.2;17.9;81.7;101999;0;1;1;23;25;24.56;38.46;0.1905;0.002556;
1;4;5019;12610;86;;63966656;-0.333;-0.962;-0.172;10.9;0.5;15.9;-829;309.5;133.5;-12.3;18.1;81.8;101999;0;1;1;23;25;24.56;38.46;0.1905;0.002556;
1;4;5020;12611;86;;63966656;-0.358;-1.002;-0.177;13.4;-0.2;13.1;-821.5;317;139.5;-12.5;18.4;81.9;101999;0;1;1;23;25;24.56;38.46;0.1905;0.002556;
1;4;5021;12612;86;;63966656;-0.403;-1.042;-0.182;14.7;-2.3;10.7;-823;317;132;-12.7;18.7;82;101999;0;1;1;23;25;24.56;38.46;0.1905;0.002556;
1;4;5022;12613;86;;63966656;-0.455;-1.061;-0.194;14;-5.9;10.5;-818.5;317;123;-12.9;18.9;82;101999;0;1;1;23;25;24.56;38.46;0.1905;0.002556;
1;4;5023;12614;86;;63966657;-0.494;-1.083;-0.207;10.4;-10;10.3;-826;317;129;-13.1;19.1;82;101999;0;1;1;23;25;24.56;38.46;0.1905;0.002556;
1;4;5024;12615;87;;63966961;-0.51;-1.174;-0.214;3.6;-13.7;8.1;-829;312.5;132;-13.3;19.3;81.9;101997;0;1;1;23;25;24.56;38.46;0.0635;0.000852;
1;4;5025;12616;87;;63966961;-0.532;-1.294;-0.198;0.6;-16.7;4.6;-817;315.5;115.5;-13.5;19.4;81.6;101997;0;1;1;23;25;24.56;38.46;0.0635;0.000852;
1;4;5026;12617;87;;63966961;-0.542;-1.204;-0.159;3.9;-17.6;-1.1;-820;312.5;121.5;-13.7;19.4;81.4;101997;0;1;1;23;25;24.56;38.46;0.0635;0.000852;
1;4;5027;12618;87;;63966962;-0.561;-1.078;-0.1;6.9;-16.5;-1.6;-811;309.5;115.5;-13.8;19.4;81.2;101997;0;1;1;23;25;24.56;38.46;0.0635;0.000852;
1;4;5028;12619;87;;63966962;-0.558;-0.868;0.003;12.5;-13.9;-2.4;-814;300.5;118.5;-14.1;19.3;80.9;101997;0;1;1;23;25;24.56;38.46;0.0635;0.000852;
1;4;5029;12620;87;;63966963;-0.54;-0.895;0.036;14.5;-13.3;-2.8;-817;302;117;-14.3;19.2;80.7;101999;0;1;1;23;25;24.49;38.46;0.1905;0.00426;
1;4;5030;12621;87;;63966963;-0.51;-0.972;0.102;18;-12.5;-4.8;-812.5;302;105;-14.7;19.1;80.6;101999;0;1;1;23;25;24.49;38.46;0.1905;0.00426;
1;4;5031;12622;87;;63966963;-0.516;-0.908;0.113;18;-13.3;-6.6;-812.5;309.5;103.5;-15;19;80.5;101999;0;1;1;23;25;24.49;38.46;0.1905;0.00426;
1;4;5032;12623;87;;63966964;-0.525;-0.857;0.101;14.7;-15;-5.2;-811;306.5;106.5;-15.3;18.8;80.3;101999;0;1;1;23;25;24.49;38.46;0.1905;0.00426;
1;4;5033;12624;87;;63966964;-0.522;-0.85;0.092;10;-16.8;-1.6;-820;306.5;105;-15.7;18.7;80.1;101994;0;1;1;23;25;24.49;38.46;0.127;0.003408;
1;4;5034;12625;87;;63966965;-0.482;-0.909;0.082;6.7;-17.8;1.7;-811;305;103.5;-15.9;18.6;80;101994;0;1;1;23;25;24.49;38.46;0.127;0.003408;
1;4;5035;12626;87;;63966965;-0.442;-0.931;0.067;5.2;-17.5;2.4;-812.5;311;103.5;-16.2;18.6;79.9;101994;0;1;1;23;25;24.49;38.46;0.127;0.003408;
1;4;5036;12627;87;;63966966;-0.411;-0.927;0.053;3.5;-16.3;0.8;-811;306.5;102;-16.3;18.6;79.7;101994;0;1;1;23;25;24.49;38.46;0.127;0.003408;
1;4;5037;12628;87;;63966966;-0.395;-0.888;0.039;1.5;-14.8;-1.9;-814;296;87;-16.4;18.5;79.4;101994;0;1;1;23;25;24.49;38.46;0.127;0.003408;
1;4;5038;12629;87;;63966967;-0.344;-0.85;0.026;-2;-13.5;-6.8;-811;306.5;90;-16.4;18.3;79.3;101994;0;1;1;23;25;24.49;38.46;0.127;0.003408;
1;4;5039;12630;88;;63967264;-0.319;-0.818;0.022;-2.4;-13.3;-8.3;-817;299;87;-16.4;18.2;79.1;101995;0;1;1;23;25;24.43;38.43;0.3175;0.005964;
1;4;5040;12631;88;;63967264;-0.272;-0.804;0.021;-2.3;-12.4;-11;-811;302;93;-16.4;17.9;78.8;101995;0;1;1;23;25;24.43;38.43;0.3175;0.005964;
1;4;5041;12632;88;;63967265;-0.2;-0.777;0.016;0.7;-9.9;-12.9;-812.5;299;97.5;-16.5;17.7;78.6;101995;0;1;1;23;25;24.43;38.43;0.3175;0.005964;
1;4;5042;12633;88;;63967265;-0.17;-0.766;0.02;2.4;-7.3;-11.8;-812.5;296;94.5;-16.5;17.5;78.5;101995;0;1;1;23;25;24.43;38.43;0.3175;0.005964;
1;4;5043;12634;88;;63967266;-0.152;-0.743;0.025;3.4;-4.2;-8.8;-808;297.5;91.5;-16.5;17.2;78.4;101995;0;1;1;23;25;24.43;38.43;0.3175;0.005964;
1;4;5044;12635;88;;63967267;-0.143;-0.708;0.029;2.9;-1.4;-4.5;-803.5;293;85.5;-16.5;17.1;78.3;101995;0;1;1;23;24;24.43;38.43;0;0.005964;
1;4;5045;12636;88;;63967267;-0.164;-0.752;0.042;0.1;0.8;0.4;-817;293;94.5;-16.5;17;78.3;101995;0;1;1;23;24;24.43;38.43;0;0.005964;
1;4;5046;12637;88;;63967267;-0.195;-0.79;0.048;-3.1;1.6;3.2;-814;296;90;-16.4;17;78.3;101995;0;1;1;23;24;24.43;38.43;0;0.005964;
1;4;5047;12638;88;;63967268;-0.229;-0.813;0.053;-3.9;1.6;4.1;-817;300.5;90;-16.4;17;78.4;101995;0;1;1;23;24;24.43;38.43;0;0.005964;
1;4;5048;12639;88;;63967269;-0.264;-0.855;0.07;-4.5;0.4;4;-821.5;303.5;96;-16.2;17.1;78.4;101997;0;1;1;23;24;24.49;38.46;0.254;0.002556;
1;4;5049;12640;88;;63967269;-0.289;-0.871;0.083;-5.4;-1.4;4;-815.5;302;97.5;-16.1;17.2;78.4;101997;0;1;1;23;24;24.49;38.46;0.254;0.002556;
1;4;5050;12641;88;;63967269;-0.321;-0.916;0.094;-8.3;-3.8;4.4;-817;303.5;91.5;-15.9;17.3;78.4;101997;0;1;1;23;24;24.49;38.46;0.254;0.002556;
1;4;5051;12642;88;;63967270;-0.338;-1.009;0.105;-11.6;-6.5;4.4;-820;305;94.5;-15.7;17.3;78.3;101997;0;1;1;23;24;24.49;38.46;0.254;0.002556;
1;4;5052;12643;88;;63967270;-0.36;-1.132;0.101;-12.6;-7.5;6.9;-811;305;96;-15.5;17.4;78.1;101997;0;1;1;23;24;24.49;38.46;0.254;0.002556;
1;4;5053;12644;88;;63967271;-0.373;-1.185;0.093;-12.9;-5.4;10.1;-820;306.5;99;-15.2;17.6;78;101997;0;1;1;23;24;24.49;38.46;0.254;0.002556;
1;4;5054;12645;89;;63967565;-0.39;-1.195;0.074;-11.2;-1;12.3;-811;312.5;103.5;-15.1;17.7;77.9;101996;0;1;1;23;24;24.49;38.46;0.0635;0.002556;
1;4;5055;12646;89;;63967566;-0.439;-1.273;0.054;-9.2;4.8;17;-812.5;317;93;-14.8;18;77.9;101996;0;1;1;23;24;24.49;38.46;0.0635;0.002556;
1;4;5056;12647;89;;63967566;-0.503;-1.208;0.015;-6.7;10.8;19.8;-814;318.5;102;-14.5;18.3;77.9;101996;0;1;1;23;24;24.49;38.46;0.0635;0.002556;
1;4;5057;12648;89;;63967567;-0.58;-1.195;-0.019;-7.8;14.7;20.8;-817;314;103.5;-14.2;18.7;78.1;101996;0;1;1;23;24;24.49;38.46;0.0635;0.002556;
1;4;5058;12649;89;;63967568;-0.614;-1.071;-0.071;-9.4;14.6;14.4;-811;324.5;114;-13.9;19.1;78.3;101996;0;1;1;23;24;24.49;38.46;0.0635;0.002556;
1;4;5059;12650;89;;63967568;-0.623;-0.876;-0.129;-10.3;12.6;6.8;-814;326;109.5;-13.7;19.3;78.4;101997;0;1;1;23;24;24.47;38.44;0.0635;0.002556;
1;4;5060;12651;89;;63967569;-0.606;-0.809;-0.181;-11.2;10.1;2.2;-811;324.5;114;-13.3;19.6;78.6;101997;0;1;1;23;24;24.47;38.44;0.0635;0.002556;
1;4;5061;12652;89;;63967569;-0.576;-0.895;-0.211;-12.9;7.6;1.5;-811;330.5;117;-13;19.8;78.7;101997;0;1;1;23;24;24.47;38.44;0.0635;0.002556;
1;4;5062;12653;89;;63967570;-0.529;-0.913;-0.23;-12.6;6.9;0.1;-811;327.5;117;-12.7;19.8;78.9;101997;0;1;1;23;24;24.47;38.44;0.0635;0.002556;
1;4;5063;12654;89;;63967570;-0.492;-0.878;-0.238;-7.2;9.7;-2.2;-812.5;335;126;-12.5;19.8;79;101997;0;1;1;23;24;24.47;38.44;0.127;0.001704;
1;4;5064;12655;89;;63967570;-0.479;-0.876;-0.236;-3.9;12.4;-1.7;-817;324.5;123;-12.2;19.9;79.1;101997;0;1;1;23;24;24.47;38.44;0.127;0.001704;
1;4;5065;12656;89;;63967571;-0.465;-0.914;-0.219;-1.8;14.9;0.3;-818.5;327.5;126;-12;19.9;79.3;101997;0;1;1;23;24;24.47;38.44;0.127;0.001704;
1;4;5066;12657;89;;63967571;-0.44;-0.923;-0.206;-0.2;16.5;0.6;-818.5;330.5;135;-11.8;19.9;79.6;101997;0;1;1;23;24;24.47;38.44;0.127;0.001704;
1;4;5067;12658;89;;63967572;-0.419;-0.968;-0.18;0.8;16.9;-0.1;-817;333.5;126;-11.7;20;79.9;101997;0;1;1;23;24;24.47;38.44;0.127;0.001704;
1;4;5068;12659;89;;63967572;-0.39;-0.931;-0.164;2.1;16.1;-2.9;-812.5;330.5;136.5;-11.5;20;80.2;101997;0;1;1;23;24;24.47;38.44;0.127;0.001704;
1;4;5069;12660;90;;63967861;-0.364;-0.906;-0.143;3.5;14.4;-5.3;-817;326;139.5;-11.5;20;80.4;101998;0;1;1;23;24;24.45;38.48;0.127;0.00426;
