User;Action;real time;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
3;1;5527;22821;130;;64632277;0.05;-1.014;0.048;-1;2.9;2.6;-1358.5;273.5;-289.5;-3.6;-4.8;31.8;101950;0;1;1;20;20;24.07;40.62;0.0635;0.003408;
3;1;5528;22822;130;;64632278;0.038;-1.016;0.053;0.1;3.4;2.5;-1355.5;269;-289.5;-3.5;-4.6;32;101950;0;1;1;20;20;24.07;40.62;0.0635;0.003408;
3;1;5529;22823;130;;64632278;0.026;-1.044;0.061;-0.8;2.9;3.5;-1360;269;-292.5;-3.4;-4.4;32.1;101950;0;1;1;20;20;24.07;40.62;0.0635;0.003408;
3;1;5530;22824;130;;64632279;0.017;-1.052;0.067;0.9;1.8;4.8;-1355.5;269;-294;-3.4;-4.2;32.3;101951;0;1;1;20;20;24.07;40.6;0;0.000852;
3;1;5531;22825;130;;64632279;0.003;-1.038;0.071;2;-0.3;5.8;-1360;270.5;-286.5;-3.4;-4.1;32.4;101951;0;1;1;20;20;24.07;40.6;0;0.000852;
3;1;5532;22826;130;;64632279;-0.004;-1.029;0.073;2.8;-3.6;7;-1358.5;267.5;-288;-3.4;-4;32.4;101951;0;1;1;20;20;24.07;40.6;0;0.000852;
3;1;5533;22827;130;;64632280;0;-1.013;0.071;2.8;-7.1;7.8;-1357;264.5;-289.5;-3.4;-3.8;32.4;101951;0;1;1;20;20;24.07;40.6;0;0.000852;
3;1;5534;22828;130;;64632280;0.006;-1.003;0.069;3.2;-9.9;7.2;-1358.5;266;-291;-3.4;-3.7;32.4;101951;0;1;1;20;20;24.07;40.6;0;0.000852;
3;1;5535;22829;130;;64632281;0.022;-1.003;0.07;2.9;-13.3;4.8;-1355.5;269;-291;-3.5;-3.4;32.3;101951;0;1;1;20;20;24.07;40.6;0;0.000852;
3;1;5536;22830;131;;64632573;0.027;-1.004;0.069;2.8;-14.1;3.3;-1351;267.5;-286.5;-3.5;-3.3;32.3;101949;0;1;1;20;20;24.07;40.6;0.1905;0.002556;
3;1;5537;22831;131;;64632574;0.044;-1.013;0.066;3.2;-15.4;-0.7;-1351;267.5;-294;-3.5;-3.2;32.1;101949;0;1;1;20;20;24.07;40.6;0.1905;0.002556;
3;1;5538;22832;131;;64632574;0.047;-1.001;0.072;3.6;-15.9;-3.3;-1358.5;263;-285;-3.6;-3.2;32;101949;0;1;1;20;20;24.07;40.6;0.1905;0.002556;
3;1;5539;22833;131;;64632575;0.037;-1.002;0.076;4;-17.7;-6.6;-1363;269;-291;-3.6;-3.3;31.8;101949;0;1;1;20;20;24.07;40.6;0.1905;0.002556;
3;1;5540;22834;131;;64632575;0.043;-1.006;0.077;3.5;-20.4;-9.2;-1367.5;267.5;-289.5;-3.6;-3.5;31.6;101949;0;1;1;20;20;24.07;40.6;0.1905;0.002556;
3;1;5541;22835;131;;64632576;0.061;-0.99;0.073;3.9;-22.3;-9.7;-1357;260;-280.5;-3.7;-3.6;31.4;101947;0;1;1;20;20;24.01;40.62;0.0635;0.005112;
3;1;5542;22836;131;;64632576;0.062;-0.989;0.065;4;-23.1;-9.1;-1372;260;-285;-3.7;-3.8;31.1;101947;0;1;1;20;20;24.01;40.62;0.0635;0.005112;
3;1;5543;22837;131;;64632577;0.082;-0.963;0.061;3.3;-23.2;-6.9;-1367.5;260;-280.5;-3.8;-4;30.8;101947;0;1;1;20;20;24.01;40.62;0.0635;0.005112;
3;1;5544;22838;131;;64632578;0.068;-0.984;0.063;2.5;-22.5;-2;-1364.5;270.5;-286.5;-3.8;-4.1;30.5;101947;0;1;1;20;20;24.01;40.62;0.0635;0.005112;
3;1;5545;22839;131;;64632578;0.051;-0.985;0.069;2.1;-23.5;2.5;-1369;272;-282;-3.8;-4.2;30.1;101955;0;1;1;20;19;24.01;40.62;0.127;0.005112;
3;1;5546;22840;131;;64632579;0.05;-1.026;0.067;1.7;-24.6;8.2;-1372;273.5;-282;-3.7;-4.2;29.9;101955;0;1;1;20;19;24.01;40.62;0.127;0.005112;
3;1;5547;22841;131;;64632579;0.045;-1;0.066;4.3;-24.9;11.5;-1367.5;267.5;-286.5;-3.8;-4.1;29.5;101955;0;1;1;20;19;24.01;40.62;0.127;0.005112;
3;1;5548;22842;131;;64632580;0.034;-0.999;0.066;6.7;-25.8;17.3;-1372;264.5;-279;-3.8;-3.9;29.1;101955;0;1;1;20;19;24.01;40.62;0.127;0.005112;
3;1;5549;22843;131;;64632580;0.04;-1.004;0.066;7.6;-25.8;20.3;-1370.5;264.5;-283.5;-3.8;-3.6;28.8;101955;0;1;1;20;19;24.01;40.62;0.127;0.005112;
3;1;5550;22844;131;;64632581;0.035;-0.994;0.066;8.8;-25.5;21.1;-1369;261.5;-271.5;-3.9;-3.2;28.4;101955;0;1;1;20;19;24.01;40.62;0.127;0.005112;
3;1;5551;22845;132;;64632864;0.045;-0.97;0.065;7.8;-24.4;22;-1366;264.5;-277.5;-4;-2.9;28.1;101949;0;1;1;20;19;24.05;40.6;0.127;0.001704;
3;1;5552;22846;132;;64632864;0.031;-1.01;0.066;7.7;-22.8;21.7;-1366;264.5;-270;-4.1;-2.4;27.7;101949;0;1;1;20;19;24.05;40.6;0.127;0.001704;
3;1;5553;22847;132;;64632865;0.032;-0.986;0.073;7.1;-21.2;19.8;-1367.5;260;-271.5;-4.2;-2.1;27.4;101949;0;1;1;20;19;24.05;40.6;0.127;0.001704;
3;1;5554;22848;132;;64632865;0.024;-1.024;0.069;6.2;-19.5;17.9;-1364.5;255.5;-271.5;-4.3;-1.8;27.2;101949;0;1;1;20;19;24.05;40.6;0.127;0.001704;
3;1;5555;22849;132;;64632865;0.016;-0.987;0.072;6.5;-17.4;15.2;-1372;260;-270;-4.4;-1.4;26.8;101949;0;1;1;20;19;24.05;40.6;0.127;0.001704;
3;1;5556;22850;132;;64632866;0.003;-0.996;0.072;4.9;-15.4;14.4;-1358.5;261.5;-273;-4.4;-1.2;26.6;101954;0;1;1;20;19;24.05;40.6;0.0635;0.00426;
3;1;5557;22851;132;;64632866;-0.001;-0.989;0.079;3.8;-13.8;14.5;-1363;255.5;-270;-4.5;-0.8;26.3;101954;0;1;1;20;19;24.05;40.6;0.0635;0.00426;
3;1;5558;22852;132;;64632866;-0.018;-1.008;0.073;2.9;-12.4;13.9;-1360;260;-268.5;-4.5;-0.6;26.2;101954;0;1;1;20;19;24.05;40.6;0.0635;0.00426;
3;1;5559;22853;132;;64632866;-0.031;-1.041;0.077;0.9;-11.3;11.3;-1355.5;255.5;-267;-4.5;-0.4;26.1;101954;0;1;1;20;19;24.05;40.6;0.0635;0.00426;
3;1;5560;22854;132;;64632866;-0.032;-1.022;0.077;2.9;-9.8;9.1;-1358.5;254;-264;-4.5;-0.1;26.1;101952;0;1;1;20;19;24.05;40.65;0.1905;0.002556;
3;1;5561;22855;132;;64632867;-0.053;-1.015;0.085;2.8;-9.5;8.2;-1355.5;248;-264;-4.5;0;26.1;101952;0;1;1;20;19;24.05;40.65;0.1905;0.002556;
3;1;5562;22856;132;;64632867;-0.05;-1.013;0.081;2.5;-9.8;7.4;-1358.5;255.5;-265.5;-4.5;0.1;26.1;101952;0;1;1;20;19;24.05;40.65;0.1905;0.002556;
3;1;5563;22857;132;;64632867;-0.06;-1.023;0.085;3.3;-10.1;6.8;-1354;251;-264;-4.5;0.2;26.1;101952;0;1;1;20;19;24.05;40.65;0.1905;0.002556;
3;1;5564;22858;132;;64632867;-0.057;-1.009;0.086;3.6;-10.8;4.7;-1363;255.5;-261;-4.5;0.4;26.1;101952;0;1;1;20;19;24.05;40.65;0.1905;0.002556;
3;1;5565;22859;132;;64632867;-0.057;-1;0.087;3.3;-12;2.4;-1355.5;249.5;-262.5;-4.6;0.5;26.1;101952;0;1;1;20;19;24.05;40.65;0.1905;0.002556;
3;1;5566;22860;133;;64633164;-0.044;-0.999;0.084;1.5;-12.4;1.2;-1357;254;-270;-4.6;0.7;26;101948;0;1;1;20;19;24.05;40.65;0.3175;0.00426;
3;1;5567;22861;133;;64633164;-0.05;-1.01;0.084;1.4;-12.2;0.9;-1361.5;257;-264;-4.6;0.9;25.9;101948;0;1;1;20;19;24.05;40.65;0.3175;0.00426;
3;1;5568;22862;133;;64633164;-0.05;-1;0.085;0.9;-12.7;0.2;-1357;255.5;-267;-4.6;1;25.8;101948;0;1;1;20;19;24.05;40.65;0.3175;0.00426;
3;1;5569;22863;133;;64633164;-0.053;-1.011;0.084;1.1;-13.7;-0.2;-1364.5;254;-267;-4.6;1.1;25.7;101948;0;1;1;20;19;24.05;40.65;0.3175;0.00426;
3;1;5570;22864;133;;64633164;-0.042;-0.994;0.079;1.6;-14.9;-0.4;-1361.5;258.5;-262.5;-4.6;1.2;25.5;101948;0;1;1;20;19;24.05;40.65;0.3175;0.00426;
3;1;5571;22865;133;;64633164;-0.037;-1.004;0.077;2;-14.9;0.1;-1363;258.5;-261;-4.6;1.4;25.4;101948;0;0;1;15;14;24.01;40.6;0.254;0.005112;
3;1;5572;22866;133;;64633165;-0.045;-0.993;0.079;2.6;-14.3;0;-1360;249.5;-255;-4.7;1.4;25.2;101948;0;0;1;15;14;24.01;40.6;0.254;0.005112;
3;1;5573;22867;133;;64633165;-0.077;-1.002;0.092;1.9;-15.8;0.1;-1360;254;-256.5;-4.6;1.4;25;101948;0;0;1;15;14;24.01;40.6;0.254;0.005112;
3;1;5574;22868;133;;64633165;-0.08;-0.992;0.099;1;-20;0;-1363;251;-261;-4.6;1.4;24.7;101948;0;0;1;15;14;24.01;40.6;0.254;0.005112;
3;1;5575;22869;133;;64633165;-0.077;-1.007;0.095;1.1;-23.9;1;-1367.5;257;-259.5;-4.7;1.7;24.4;101949;0;0;1;15;14;24.01;40.6;0.127;0.005112;
3;1;5576;22870;133;;64633165;-0.071;-1.011;0.095;1.9;-26.6;2.2;-1370.5;255.5;-255;-4.7;1.8;24.1;101949;0;0;1;15;14;24.01;40.6;0.127;0.005112;
3;1;5577;22871;133;;64633165;-0.068;-1.006;0.095;2.5;-29.5;2.6;-1357;258.5;-252;-4.8;1.9;23.6;101949;0;0;1;15;14;24.01;40.6;0.127;0.005112;
3;1;5578;22872;133;;64633165;-0.078;-1.001;0.102;1.9;-32.7;2.2;-1367.5;260;-249;-4.8;1.9;23.1;101949;0;0;1;15;14;24.01;40.6;0.127;0.005112;
3;1;5579;22873;133;;64633166;-0.067;-0.997;0.103;0.5;-36.5;2.3;-1366;255.5;-252;-4.8;2;22.7;101949;0;0;1;15;14;24.01;40.6;0.127;0.005112;
3;1;5580;22874;133;;64633166;-0.087;-0.992;0.115;-0.4;-41.9;4.3;-1372;249.5;-241.5;-4.9;2.2;22.2;101949;0;0;1;15;14;24.01;40.6;0.127;0.005112;
3;1;5581;22875;134;;64633473;-0.196;-0.959;0.169;-2.1;-52.1;2.3;-1372;243.5;-249;-4.9;2.1;21.7;101949;0;0;1;15;14;24.05;40.6;0;0.003408;
3;1;5582;22876;134;;64633473;-0.207;-0.976;0.192;-9.4;-72.6;2.6;-1375;251;-244.5;-4.8;2.2;20.5;101949;0;0;1;15;14;24.05;40.6;0;0.003408;
3;1;5583;22877;134;;64633474;-0.186;-1.03;0.169;-9.5;-93.1;5.3;-1382.5;246.5;-228;-4.9;2.3;19.4;101949;0;0;1;15;14;24.05;40.6;0;0.003408;
3;1;5584;22878;134;;64633474;-0.142;-0.863;0.142;-9.9;-109.6;12;-1385.5;251;-219;-4.7;2.3;17.8;101949;0;0;1;15;14;24.05;40.6;0;0.003408;
3;1;5585;22879;134;;64633475;-0.128;-0.808;0.128;-19.2;-122.8;26.3;-1391.5;242;-204;-4.4;2.5;15.7;101949;0;0;1;15;14;24.05;40.6;0;0.003408;
3;1;5586;22880;134;;64633476;-0.041;-0.902;0.07;-31.4;-130.2;39.6;-1388.5;239;-195;-4;2.7;14;101949;0;0;1;15;14;24.05;40.6;0.0635;0.003408;
3;1;5587;22881;134;;64633477;0.012;-0.924;0.017;-35.1;-126.9;49.2;-1388.5;236;-189;-3.5;3.3;11.2;101949;0;0;1;15;14;24.05;40.6;0.0635;0.003408;
3;1;5588;22882;134;;64633477;0.04;-0.897;-0.017;-39.8;-117.4;57.8;-1379.5;239;-174;-3;4;9.2;101949;0;0;1;15;14;24.05;40.6;0.0635;0.003408;
3;1;5589;22883;134;;64633478;0.027;-0.911;-0.074;-47.8;-103.5;64.8;-1382.5;225.5;-154.5;-2.2;4.9;7.1;101949;0;0;1;15;14;24.05;40.6;0.0635;0.003408;
3;1;5590;22884;134;;64633478;0;-0.966;-0.123;-50.4;-74.5;75.8;-1373.5;212;-151.5;-1.3;6.3;5.3;101945;0;0;1;15;14;24.03;40.62;0.0635;0.002556;
3;1;5591;22885;134;;64633479;-0.029;-1.02;-0.127;-48.4;-63.9;77.6;-1378;213.5;-135;-0.7;7.2;3.8;101945;0;0;1;15;14;24.03;40.62;0.0635;0.002556;
3;1;5592;22886;134;;64633480;-0.157;-1.157;-0.13;-35.1;-40.6;69;-1351;206;-127.5;0;8.8;2.6;101945;0;0;1;15;14;24.03;40.62;0.0635;0.002556;
3;1;5593;22887;134;;64633480;-0.251;-1.159;-0.116;-19.6;-31.3;54.9;-1348;197;-112.5;0.5;9.8;1.7;101945;0;0;1;15;14;24.03;40.62;0.0635;0.002556;
3;1;5594;22888;134;;64633481;-0.304;-1.154;-0.104;-10;-28.7;35.7;-1336;197;-106.5;0.9;10.7;1;101945;0;0;1;15;14;24.03;40.62;0.0635;0.002556;
3;1;5595;22889;134;;64633481;-0.317;-1.139;-0.096;-4.6;-28.9;12.7;-1328.5;198.5;-105;1.2;11.3;0.5;101945;0;0;1;15;14;24.03;40.62;0.0635;0.002556;
3;1;5596;22890;135;;64633773;-0.319;-1.068;-0.074;-0.9;-28;-4.8;-1328.5;189.5;-103.5;1.3;11.5;0.2;101948;0;0;0;9;9;24.03;40.62;0.0635;0.002556;
3;1;5597;22891;135;;64633774;-0.292;-1.024;-0.063;2.6;-25.9;-10.5;-1337.5;203;-105;1.2;11.6;359.7;101948;0;0;0;9;9;24.03;40.62;0.0635;0.002556;
3;1;5598;22892;135;;64633774;-0.252;-0.999;-0.055;4.2;-21.2;-10;-1333;192.5;-108;1.2;11.4;359.5;101948;0;0;0;9;9;24.03;40.62;0.0635;0.002556;
3;1;5599;22893;135;;64633775;-0.232;-0.998;-0.055;5.6;-15.1;-9.5;-1333;197;-97.5;1.1;11.1;359.3;101948;0;0;0;9;9;24.03;40.62;0.0635;0.002556;
3;1;5600;22894;135;;64633775;-0.221;-1.003;-0.047;5.2;-8.6;-9.5;-1337.5;192.5;-109.5;1.1;10.8;359.2;101948;0;0;0;9;9;24.03;40.62;0.0635;0.002556;
3;5;5601;22895;135;;64633776;-0.212;-1.012;-0.034;5.9;-3.5;-11.6;-1336;197;-100.5;1;10.5;359.2;101950;0;0;0;9;9;24.12;40.63;0.127;0.002556;
3;5;5602;22896;135;;64633777;-0.206;-1.01;-0.03;6.3;0;-13.6;-1339;192.5;-100.5;0.9;10.1;359.3;101950;0;0;0;9;9;24.12;40.63;0.127;0.002556;
3;5;5603;22897;135;;64633777;-0.2;-0.966;-0.023;6.5;4.4;-12.7;-1343.5;194;-105;0.9;9.8;359.5;101950;0;0;0;9;9;24.12;40.63;0.127;0.002556;
3;5;5604;22898;135;;64633778;-0.193;-0.976;-0.013;6.1;6.5;-11;-1342;200;-114;0.9;9.4;359.7;101950;0;0;0;9;9;24.12;40.63;0.127;0.002556;
3;5;5605;22899;135;;64633778;-0.197;-0.98;0.004;6.9;7.2;-10.4;-1340.5;197;-106.5;0.8;9.1;0;101948;0;0;0;9;9;24.12;40.63;0.127;0.000852;
3;5;5606;22900;135;;64633779;-0.196;-0.959;0.003;6.8;6.2;-9.6;-1343.5;203;-108;0.8;8.8;0.3;101948;0;0;0;9;9;24.12;40.63;0.127;0.000852;
3;5;5607;22901;135;;64633779;-0.192;-0.961;0.007;6.7;4.7;-7.3;-1348;204.5;-108;0.7;8.6;0.6;101948;0;0;0;9;9;24.12;40.63;0.127;0.000852;
3;5;5608;22902;135;;64633780;-0.186;-0.987;0.004;6.7;3.9;-4.2;-1345;204.5;-109.5;0.6;8.4;0.9;101948;0;0;0;9;9;24.12;40.63;0.127;0.000852;
3;5;5609;22903;135;;64633780;-0.189;-0.977;0.007;7.2;3.6;-2.7;-1345;204.5;-109.5;0.6;8.1;1.1;101948;0;0;0;9;9;24.12;40.63;0.127;0.000852;
3;5;5610;22904;135;;64633781;-0.195;-0.975;0.007;5.7;3.2;-1.6;-1343.5;207.5;-117;0.5;8.1;1.3;101948;0;0;0;9;9;24.12;40.63;0.127;0.000852;
3;5;5611;22905;136;;64634072;-0.206;-0.967;0.015;6;2;-1.1;-1346.5;203;-106.5;0.4;8.1;1.5;101952;0;0;0;9;9;24.03;40.65;0.254;0.001704;
3;5;5612;22906;136;;64634073;-0.205;-0.985;0.017;3.9;0.6;0.9;-1346.5;203;-114;0.4;8;1.7;101952;0;0;0;9;9;24.03;40.65;0.254;0.001704;
3;5;5613;22907;136;;64634073;-0.191;-0.988;0.01;4.8;0.4;0.7;-1348;198.5;-112.5;0.3;8;1.9;101952;0;0;0;9;9;24.03;40.65;0.254;0.001704;
3;5;5614;22908;136;;64634074;-0.2;-0.982;0.012;4.4;1.5;0.7;-1342;207.5;-127.5;0.2;8.3;1.9;101952;0;0;0;9;9;24.03;40.65;0.254;0.001704;
3;5;5615;22909;136;;64634074;-0.199;-0.999;0.019;3;2.3;0.8;-1346.5;198.5;-120;0.1;8.5;2;101952;0;0;0;9;9;24.03;40.65;0.254;0.001704;
3;5;5616;22910;136;;64634075;-0.199;-0.979;0.014;2.7;2.4;0;-1352.5;200;-121.5;0;8.6;2.1;101952;0;0;0;9;9;24.03;40.65;0.0635;0.000852;
3;5;5617;22911;136;;64634075;-0.218;-0.992;0.02;2.4;2;0.5;-1352.5;204.5;-117;0;8.8;2.2;101952;0;0;0;9;9;24.03;40.65;0.0635;0.000852;
3;5;5618;22912;136;;64634076;-0.207;-0.967;0.017;1.9;0.6;-0.3;-1346.5;197;-121.5;0;8.9;2.3;101952;0;0;0;9;9;24.03;40.65;0.0635;0.000852;
3;5;5619;22913;136;;64634077;-0.216;-0.96;0.028;0.4;-0.9;0.6;-1345;207.5;-115.5;0;9.2;2.3;101952;0;0;0;9;9;24.03;40.65;0.0635;0.000852;
3;5;5620;22914;136;;64634077;-0.211;-0.981;0.026;-2.5;-2.9;1.5;-1346.5;206;-118.5;0;9.3;2.4;101952;0;0;0;6;6;24.05;40.63;0.0635;0.003408;
3;5;5621;22915;136;;64634078;-0.209;-0.971;0.028;-2.2;-4.8;2.1;-1346.5;200;-117;0;9.4;2.4;101952;0;0;0;6;6;24.05;40.63;0.0635;0.003408;
3;5;5622;22916;136;;64634079;-0.215;-0.974;0.022;-4.5;-6.5;3.3;-1349.5;204.5;-117;0;9.5;2.3;101952;0;0;0;6;6;24.05;40.63;0.0635;0.003408;
3;5;5623;22917;136;;64634079;-0.215;-0.987;0.021;-5.8;-8.3;4.1;-1342;207.5;-115.5;0.1;9.7;2.2;101952;0;0;0;6;6;24.05;40.63;0.0635;0.003408;
3;5;5624;22918;136;;64634079;-0.21;-0.96;0.027;-6.9;-9.7;5.3;-1349.5;203;-118.5;0.2;9.8;2.1;101952;0;0;0;6;6;24.05;40.63;0.0635;0.003408;
3;5;5625;22919;136;;64634080;-0.228;-0.954;0.048;-12;-13.5;6.1;-1346.5;195.5;-108;0.3;10;2;101952;0;0;0;6;6;24.05;40.63;0.0635;0.003408;
3;5;5626;22920;137;;64634403;-0.238;-0.959;0.049;-16.4;-16.9;6.1;-1342;197;-97.5;0.5;10;1.9;101949;0;0;0;6;6;24.05;40.63;0;0.001704;
3;5;5627;22921;137;;64634404;-0.238;-0.949;0.031;-20.3;-20.6;4.1;-1348;200;-103.5;0.8;10;1.6;101949;0;0;0;6;6;24.05;40.63;0;0.001704;
3;5;5628;22922;137;;64634404;-0.244;-0.976;0.035;-25.9;-24.5;4.2;-1340.5;203;-100.5;1.1;10.1;1.2;101949;0;0;0;6;6;24.05;40.63;0;0.001704;
3;5;5629;22923;137;;64634405;-0.241;-1.026;0.047;-28.9;-29.4;3;-1345;201.5;-91.5;1.6;10.1;0.8;101949;0;0;0;6;6;24.05;40.63;0;0.001704;
3;5;5630;22924;137;;64634405;-0.244;-1.04;0.043;-28.7;-34.4;-0.2;-1345;198.5;-90;2;10.1;0.2;101949;0;0;0;6;6;24.05;40.63;0;0.001704;
3;5;5631;22925;137;;64634406;-0.283;-1.013;0.06;-27.7;-40;-2.7;-1345;194;-82.5;2.4;10;359.6;101947;0;0;0;6;6;24.05;40.58;0;0.000852;
3;5;5632;22926;137;;64634407;-0.241;-0.929;0.053;-28.2;-46;-6.6;-1339;197;-73.5;3;9.9;358.7;101947;0;0;0;6;6;24.05;40.58;0;0.000852;
3;5;5633;22927;137;;64634407;-0.221;-0.95;0.045;-28.1;-49.5;-10.2;-1342;201.5;-72;3.4;9.7;358;101947;0;0;0;6;6;24.05;40.58;0;0.000852;
3;5;5634;22928;137;;64634408;-0.204;-0.921;0.032;-27.4;-50.2;-13.9;-1345;200;-61.5;3.8;9.4;357.1;101947;0;0;0;6;6;24.05;40.58;0;0.000852;
3;5;5635;22929;137;;64634409;-0.208;-0.934;0.02;-23.5;-48.5;-13.2;-1340.5;206;-49.5;4.2;9.2;356.1;101949;0;0;0;6;6;24.05;40.58;0;0;
3;5;5636;22930;137;;64634409;-0.207;-0.962;0.01;-23.2;-45.9;-12;-1352.5;201.5;-51;4.6;8.9;355.3;101949;0;0;0;6;6;24.05;40.58;0;0;
3;5;5637;22931;137;;64634410;-0.211;-0.981;-0.011;-21.4;-43.3;-10.2;-1339;203;-45;5;8.6;354.3;101949;0;0;0;6;6;24.05;40.58;0;0;
3;5;5638;22932;137;;64634410;-0.197;-1.049;-0.051;-19.1;-39.5;-7.3;-1351;206;-31.5;5.3;8.4;353.6;101949;0;0;0;6;6;24.05;40.58;0;0;
3;5;5639;22933;137;;64634411;-0.179;-1.07;-0.092;-14.7;-33.1;-4.2;-1346.5;206;-28.5;5.5;8.3;352.8;101949;0;0;0;6;6;24.05;40.58;0;0;
3;5;5640;22934;137;;64634412;-0.188;-1.061;-0.105;-11.3;-26.7;-1.1;-1354;206;-27;5.8;8.2;352.2;101949;0;0;0;6;6;24.05;40.58;0;0;
3;5;5641;22935;138;;64634703;-0.189;-1.001;-0.122;-11.9;-21.8;0.9;-1349.5;207.5;-22.5;6;8.1;351.7;101950;0;0;0;6;6;24.03;40.6;0;0.001704;
3;5;5642;22936;138;;64634704;-0.224;-0.952;-0.121;-12.3;-19.9;3.4;-1352.5;201.5;-18;6.3;8;351.2;101950;0;0;0;6;6;24.03;40.6;0;0.001704;
3;5;5643;22937;138;;64634704;-0.227;-0.944;-0.135;-16;-21.4;6.6;-1342;203;-19.5;6.5;8.1;350.8;101950;0;0;0;6;6;24.03;40.6;0;0.001704;
3;5;5644;22938;138;;64634704;-0.218;-0.908;-0.144;-15.1;-23.4;8.9;-1348;204.5;-16.5;6.7;8.1;350.4;101950;0;0;0;6;6;24.03;40.6;0;0.001704;
3;5;5645;22939;138;;64634705;-0.174;-0.867;-0.166;-17.2;-25.4;10.6;-1342;207.5;-7.5;7.1;8.3;349.9;101950;0;0;0;6;6;24.03;40.6;0;0.001704;
3;5;5646;22940;138;;64634706;-0.165;-0.863;-0.184;-17.4;-24.9;11.1;-1336;203;-12;7.3;8.4;349.6;101952;0;0;0;5;5;24.03;40.6;0.0635;0.001704;
3;5;5647;22941;138;;64634707;-0.204;-0.89;-0.217;-19.9;-23.7;14.1;-1331.5;201.5;1.5;7.8;8.7;349;101952;0;0;0;5;5;24.03;40.6;0.0635;0.001704;
3;5;5648;22942;138;;64634708;-0.252;-0.988;-0.225;-28;-26.3;16.8;-1337.5;201.5;13.5;8.2;8.9;348.5;101952;0;0;0;5;5;24.03;40.6;0.0635;0.001704;
3;5;5649;22943;138;;64634708;-0.296;-1.001;-0.235;-33.3;-31.3;17.6;-1333;207.5;13.5;8.6;9.2;347.9;101952;0;0;0;5;5;24.03;40.6;0.0635;0.001704;
3;5;5650;22944;138;;64634709;-0.332;-0.975;-0.235;-35.6;-38.5;20.5;-1321;203;13.5;9.2;9.7;347.1;101951;0;0;0;5;5;24.05;40.62;0.0635;0.001704;
3;5;5651;22945;138;;64634710;-0.356;-0.987;-0.233;-36.7;-46.6;23.6;-1328.5;203;24;9.7;10;346.5;101951;0;0;0;5;5;24.05;40.62;0.0635;0.001704;
3;5;5652;22946;138;;64634710;-0.371;-0.999;-0.245;-35.1;-54.5;25.2;-1318;203;34.5;10.4;10.7;345.3;101951;0;0;0;5;5;24.05;40.62;0.0635;0.001704;
3;5;5653;22947;138;;64634711;-0.389;-0.957;-0.255;-34;-62;22.5;-1313.5;204.5;34.5;10.9;11.2;344.2;101951;0;0;0;5;5;24.05;40.62;0.0635;0.001704;
3;5;5654;22948;138;;64634711;-0.413;-0.948;-0.264;-33.3;-69;18.3;-1304.5;209;51;11.3;11.7;342.9;101951;0;0;0;5;5;24.05;40.62;0.0635;0.001704;
3;5;5655;22949;138;;64634712;-0.45;-0.897;-0.257;-33.7;-81;12.6;-1300;209;52.5;11.8;12.4;341.1;101951;0;0;0;5;5;24.05;40.62;0.0635;0.001704;
3;5;5656;22950;139;;64635003;-0.46;-0.879;-0.247;-35.7;-86.2;10.3;-1292.5;200;58.5;12.1;12.8;339.8;101952;0;0;0;5;5;24.05;40.62;0;0;
3;5;5657;22951;139;;64635004;-0.469;-0.86;-0.237;-44.4;-104.3;3.5;-1282;207.5;75;12.6;13.5;337.2;101952;0;0;0;5;5;24.05;40.62;0;0;
3;5;5658;22952;139;;64635004;-0.463;-0.836;-0.248;-47.7;-116.1;0.5;-1268.5;206;82.5;12.9;14;335.2;101952;0;0;0;5;5;24.05;40.62;0;0;
3;5;5659;22953;139;;64635004;-0.451;-0.848;-0.279;-52.3;-125.5;1.1;-1273;215;108;13.3;14.6;332.6;101952;0;0;0;5;5;24.05;40.62;0;0;
3;5;5660;22954;139;;64635005;-0.433;-0.849;-0.314;-53.9;-131.7;3;-1262.5;213.5;120;13.7;15.2;329.5;101952;0;0;0;5;5;24.05;40.62;0;0;
3;5;5661;22955;139;;64635006;-0.439;-0.778;-0.33;-54.2;-135.7;5.1;-1253.5;221;121.5;14;15.8;327.1;101949;0;0;0;5;5;24.07;40.62;0.127;0.000852;
3;5;5662;22956;139;;64635007;-0.445;-0.788;-0.343;-59.6;-139.1;8.1;-1237;221;141;14.5;16.9;323.2;101949;0;0;0;5;5;24.07;40.62;0.127;0.000852;
3;5;5663;22957;139;;64635011;-0.459;-0.813;-0.362;-60.8;-141.4;9.7;-1231;236;153;14.8;17.7;320.3;101949;0;0;0;5;5;24.07;40.62;0.127;0.000852;
3;5;5664;22958;139;;64635012;-0.48;-0.82;-0.378;-61.1;-142.2;11.6;-1208.5;225.5;159;15.1;18.6;317.1;101949;0;0;0;5;5;24.07;40.62;0.127;0.000852;
3;5;5665;22959;139;;64635012;-0.517;-0.834;-0.373;-60.7;-143.2;15;-1199.5;236;169.5;15.4;19.8;313.4;101950;0;0;0;5;5;24.07;40.62;0.1905;0.000852;
