User;Activity;realtime;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
2;1;5965;6534;68;;64304196;0.069;-0.932;-0.001;-1.8;12;-6.7;-1421.5;270.5;-274.5;-1.1;-13;250.2;101949;0;1;1;19;19;24.24;41.05;0.1905;0.005964;
2;1;5966;6535;68;;64304197;0.058;-0.899;-0.006;-2.3;12.9;-2;-1418.5;273.5;-273;-1.1;-13.1;250.5;101949;0;1;1;19;19;24.24;41.05;0.1905;0.005964;
2;1;5967;6536;68;;64304197;0.056;-0.869;-0.008;-3.7;13.5;2.8;-1414;273.5;-276;-1.1;-13.2;250.9;101949;0;1;1;19;19;24.24;41.05;0.1905;0.005964;
2;1;5968;6537;68;;64304198;0.062;-0.858;-0.005;-4;14.1;5.9;-1411;272;-276;-1.1;-13.1;251.2;101949;0;1;1;19;19;24.24;41.05;0.1905;0.005964;
2;1;5969;6538;68;;64304198;0.066;-0.843;-0.003;-3;14.6;6.8;-1406.5;270.5;-277.5;-1.1;-13.1;251.5;101949;0;1;1;19;19;24.24;41.05;0.1905;0.005964;
2;1;5970;6539;68;;64304199;0.068;-0.814;0;-1.2;14.3;4;-1408;278;-273;-1.1;-13;251.9;101949;0;1;1;19;19;24.24;41.05;0.1905;0.005964;
2;1;5971;6540;69;;64304522;0.068;-0.798;0.002;-0.7;13.9;2.7;-1412.5;267.5;-279;-1.1;-12.9;252.2;101945;0;1;1;19;19;24.24;41.05;0.127;0.005112;
2;1;5972;6541;69;;64304522;0.063;-0.778;0.003;0;12.8;0.9;-1402;266;-273;-1.1;-12.8;252.6;101945;0;1;1;19;19;24.24;41.05;0.127;0.005112;
2;1;5973;6542;69;;64304523;0.058;-0.769;0.001;0;10.8;0.5;-1399;266;-274.5;-1.2;-12.8;252.9;101945;0;1;1;19;19;24.24;41.05;0.127;0.005112;
2;1;5974;6543;69;;64304524;0.066;-0.798;0.003;0.3;9.2;1.1;-1397.5;272;-276;-1.2;-12.7;253.2;101945;0;1;1;19;19;24.24;41.05;0.127;0.005112;
2;1;5975;6544;69;;64304524;0.077;-0.832;0.005;1.6;8.3;1;-1399;269;-277.5;-1.3;-12.7;253.5;101945;0;1;1;19;19;24.24;41.05;0.127;0.005112;
2;1;5976;6545;69;;64304525;0.075;-0.857;0.013;4;7.3;0.4;-1397.5;269;-280.5;-1.3;-12.7;253.6;101950;0;1;1;19;19;24.28;41.05;0.254;0.005112;
2;1;5977;6546;69;;64304525;0.072;-0.897;0.021;6.3;6.1;0.4;-1394.5;264.5;-286.5;-1.4;-12.7;253.9;101950;0;1;1;19;19;24.28;41.05;0.254;0.005112;
2;1;5978;6547;69;;64304526;0.069;-0.918;0.023;7.3;4.8;0.2;-1393;267.5;-283.5;-1.5;-12.7;254;101950;0;1;1;19;19;24.28;41.05;0.254;0.005112;
2;1;5979;6548;69;;64304526;0.065;-0.941;0.027;7.3;2.9;0.2;-1399;276.5;-286.5;-1.7;-12.7;254.1;101950;0;1;1;19;19;24.28;41.05;0.254;0.005112;
2;1;5980;6549;69;;64304527;0.068;-0.971;0.03;7;1.2;-0.2;-1391.5;269;-288;-1.8;-12.7;254.2;101948;0;1;1;22;22;24.28;41.05;0;0.005112;
2;1;5981;6550;69;;64304528;0.068;-0.985;0.036;7.1;-0.4;-1.1;-1402;276.5;-286.5;-1.9;-12.7;254.3;101948;0;1;1;22;22;24.28;41.05;0;0.005112;
2;1;5982;6551;69;;64304528;0.064;-0.98;0.041;6.9;-2.2;-2.1;-1391.5;275;-289.5;-2.1;-12.7;254.3;101948;0;1;1;22;22;24.28;41.05;0;0.005112;
2;1;5983;6552;69;;64304529;0.05;-0.941;0.04;6.1;-4.2;-2.2;-1396;279.5;-288;-2.1;-12.7;254.3;101948;0;1;1;22;22;24.28;41.05;0;0.005112;
2;1;5984;6553;69;;64304529;0.025;-0.912;0.031;2.2;-8.2;1.8;-1391.5;267.5;-292.5;-2.2;-12.6;254.2;101948;0;1;1;22;22;24.28;41.05;0;0.005112;
2;1;5985;6554;69;;64304530;0.039;-1.002;0.04;-2.1;-11.3;6.4;-1397.5;275;-288;-2.1;-12.5;254.1;101948;0;1;1;22;22;24.28;41.05;0;0.005112;
2;1;5986;6555;70;;64304821;0.056;-1.025;0.031;-5.4;-13.9;8.4;-1397.5;275;-288;-2.1;-12.5;254;101947;0;1;1;22;22;24.26;41.04;0.1905;0.001704;
2;1;5987;6556;70;;64304821;0.085;-1.106;0.032;-7.9;-15.9;7.9;-1391.5;278;-285;-1.9;-12;253.8;101947;0;1;1;22;22;24.26;41.04;0.1905;0.001704;
2;1;5988;6557;70;;64304822;0.097;-1.113;0.023;-8.8;-16.9;4.6;-1394.5;270.5;-276;-1.7;-11.7;253.6;101947;0;1;1;22;22;24.26;41.04;0.1905;0.001704;
2;1;5989;6558;70;;64304822;0.087;-1.039;0.017;-7.2;-16.5;0.6;-1391.5;266;-282;-1.5;-11.6;253.4;101947;0;1;1;22;22;24.26;41.04;0.1905;0.001704;
2;1;5990;6559;70;;64304823;0.09;-1.009;0.022;-5.2;-15.6;-2.5;-1391.5;267.5;-282;-1.2;-11.6;253.2;101947;0;1;1;22;22;24.26;41.04;0.1905;0.001704;
2;1;5991;6560;70;;64304823;0.093;-0.998;0.025;-2.1;-14.4;-5.6;-1400.5;264.5;-282;-1.1;-11.6;253;101945;0;1;1;22;22;24.26;41.04;0.381;0.00426;
2;1;5992;6561;70;;64304824;0.091;-0.98;0.033;-0.1;-13;-7.3;-1406.5;269;-271.5;-0.9;-11.6;252.7;101945;0;1;1;22;22;24.26;41.04;0.381;0.00426;
2;1;5993;6562;70;;64304824;0.098;-0.976;0.039;1;-12;-8.4;-1397.5;272;-276;-0.9;-11.5;252.5;101945;0;1;1;22;22;24.26;41.04;0.381;0.00426;
2;1;5994;6563;70;;64304825;0.119;-0.975;0.048;0.7;-10.2;-10.2;-1397.5;263;-271.5;-0.8;-11.7;252.4;101945;0;1;1;22;22;24.26;41.04;0.381;0.00426;
2;1;5995;6564;70;;64304825;0.14;-1.015;0.06;-0.2;-8.1;-12.1;-1400.5;276.5;-273;-0.8;-11.9;252.2;101945;0;1;1;22;22;24.31;41.07;0.127;0.003408;
2;1;5996;6565;70;;64304826;0.154;-1.022;0.072;-0.8;-5.7;-15;-1408;269;-265.5;-0.7;-12.1;252.2;101945;0;1;1;22;22;24.31;41.07;0.127;0.003408;
2;1;5997;6566;70;;64304826;0.149;-1;0.078;-2.1;-3.5;-17.1;-1414;269;-268.5;-0.7;-12.3;252.1;101945;0;1;1;22;22;24.31;41.07;0.127;0.003408;
2;1;5998;6567;70;;64304827;0.139;-0.995;0.081;-4.5;-1.4;-17.1;-1414;270.5;-279;-0.6;-12.6;252.2;101945;0;1;1;22;22;24.31;41.07;0.127;0.003408;
2;1;5999;6568;70;;64304827;0.129;-0.997;0.084;-6.6;0;-15.4;-1411;273.5;-271.5;-0.6;-12.8;252.3;101945;0;1;1;22;22;24.31;41.07;0.127;0.003408;
2;1;6000;6569;70;;64304828;0.124;-0.968;0.081;-8.1;0.8;-12.7;-1412.5;275;-271.5;-0.6;-13;252.4;101945;0;1;1;22;22;24.31;41.07;0.127;0.003408;
2;1;6001;6570;71;;64305082;0.119;-0.948;0.078;-9.9;0.5;-10.5;-1409.5;276.5;-273;-0.8;-12.7;252.6;101948;0;1;1;22;22;24.31;41.07;0.254;0.001704;
2;1;6002;6571;71;;64305082;0.122;-0.969;0.077;-11.8;-0.9;-9.4;-1417;276.5;-271.5;-0.6;-13;252.8;101948;0;1;1;22;22;24.31;41.07;0.254;0.001704;
2;1;6003;6572;71;;64305083;0.135;-0.965;0.074;-11.8;-2.5;-9.4;-1418.5;273.5;-265.5;-0.4;-13.2;252.9;101948;0;1;1;22;22;24.31;41.07;0.254;0.001704;
2;1;6004;6573;71;;64305083;0.143;-0.992;0.067;-10.3;-3.7;-9.6;-1423;281;-261;-0.2;-13.3;253;101948;0;1;1;22;22;24.31;41.07;0.254;0.001704;
2;1;6005;6574;71;;64305083;0.151;-1.007;0.061;-4.9;-5.3;-9.7;-1424.5;276.5;-264;-0.1;-13.5;253;101948;0;1;1;22;22;24.31;41.07;0.254;0.001704;
2;1;6006;6575;71;;64305083;0.153;-1.019;0.057;-1.1;-5.9;-7;-1420;272;-271.5;-0.3;-13.1;253.1;101946;0;1;1;23;23;24.26;41.04;0.1905;0.005112;
2;1;6007;6576;71;;64305083;0.15;-1.015;0.056;3;-5.7;-2.2;-1420;272;-262.5;-0.4;-13.1;253.2;101946;0;1;1;23;23;24.26;41.04;0.1905;0.005112;
2;1;6008;6577;71;;64305083;0.147;-1.008;0.057;6.5;-5.3;3.6;-1421.5;270.5;-267;-0.4;-13.1;253.1;101946;0;1;1;23;23;24.26;41.04;0.1905;0.005112;
2;1;6009;6578;71;;64305083;0.139;-0.993;0.06;9.3;-4.9;9.2;-1421.5;279.5;-262.5;-0.5;-13;253.1;101946;0;1;1;23;23;24.26;41.04;0.1905;0.005112;
2;1;6010;6579;71;;64305083;0.13;-0.982;0.063;10.1;-5.3;13.6;-1424.5;278;-267;-0.7;-12.6;253;101944;0;1;1;23;23;24.26;41.04;0.254;0.002556;
2;1;6011;6580;71;;64305083;0.133;-1.011;0.069;9.8;-6.4;17;-1417;275;-267;-1;-12.1;253;101944;0;1;1;23;23;24.26;41.04;0.254;0.002556;
2;1;6012;6581;71;;64305084;0.13;-0.998;0.07;11.8;-6.1;18.4;-1411;269;-261;-1.3;-11.6;252.9;101944;0;1;1;23;23;24.26;41.04;0.254;0.002556;
2;1;6013;6582;71;;64305084;0.13;-1.002;0.063;12.2;-5.3;18.9;-1417;270.5;-267;-1.5;-11.2;252.9;101944;0;1;1;23;23;24.26;41.04;0.254;0.002556;
