User;Actoin;real data;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
4;2;1923;3526;125;;64909995;0.05;-0.877;0.08;-1.4;-9.4;3;-1249;227;-61.5;-2.9;-4.6;18.8;102017;0;2;2;30;30;25.51;36.62;0.1905;0.00426;
4;2;1924;3527;125;;64909995;0.059;-0.861;0.079;-1.4;-7.9;2.7;-1255;231.5;-58.5;-2.8;-4.6;18.7;102017;0;2;2;30;30;25.51;36.62;0.1905;0.00426;
4;2;1925;3528;125;;64909996;0.064;-0.858;0.082;-1.9;-6;2.8;-1258;225.5;-57;-2.8;-4.5;18.7;102017;0;2;2;30;30;25.51;36.62;0.1905;0.00426;
4;2;1926;3529;125;;64909996;0.071;-0.876;0.087;-1.7;-4.3;1.7;-1258;231.5;-55.5;-2.7;-4.4;18.6;102017;0;2;2;30;30;25.51;36.62;0.1905;0.00426;
4;2;1927;3530;125;;64909997;0.065;-0.911;0.094;-1.5;-2.9;0.3;-1258;230;-55.5;-2.6;-4.4;18.6;102019;0;2;2;30;30;25.47;36.62;0.1905;0.003408;
4;2;1928;3531;125;;64909997;0.061;-0.908;0.098;-0.9;-1.6;0.2;-1256.5;230;-54;-2.5;-4.3;18.6;102019;0;2;2;30;30;25.47;36.62;0.1905;0.003408;
4;2;1929;3532;125;;64909998;0.066;-0.935;0.104;0.7;-0.8;0.1;-1265.5;224;-57;-2.5;-4.3;18.6;102019;0;2;2;30;30;25.47;36.62;0.1905;0.003408;
4;2;1930;3533;125;;64909998;0.067;-1.001;0.114;3.3;-0.2;0;-1261;230;-57;-2.5;-4.3;18.6;102019;0;2;2;30;30;25.47;36.62;0.1905;0.003408;
4;2;1931;3534;125;;64909998;0.058;-1.028;0.116;2.9;-0.6;0.3;-1261;225.5;-54;-2.5;-4.3;18.7;102019;0;2;2;30;30;25.47;36.62;0.0635;0.003408;
4;2;1932;3535;125;;64909999;0.042;-1.032;0.114;-0.1;-1.9;0;-1268.5;234.5;-64.5;-2.6;-4.3;18.8;102019;0;2;2;30;30;25.47;36.62;0.0635;0.003408;
4;2;1933;3536;125;;64909999;0.042;-1.1;0.109;-2.1;-3.2;-1.3;-1267;233;-55.5;-2.6;-4.3;18.8;102019;0;2;2;30;30;25.47;36.62;0.0635;0.003408;
4;2;1934;3537;125;;64910000;0.063;-1.114;0.11;0.4;-3.2;-4.6;-1259.5;231.5;-52.5;-2.6;-4.3;18.9;102019;0;2;2;30;30;25.47;36.62;0.0635;0.003408;
4;2;1935;3538;125;;64910000;0.055;-1.107;0.104;4;-2.6;-8.6;-1265.5;231.5;-52.5;-2.6;-4.4;18.9;102019;0;2;2;30;30;25.47;36.62;0.0635;0.003408;
4;2;1936;3539;125;;64910000;0.041;-1.042;0.095;4.6;-2.5;-9.9;-1270;233;-51;-2.6;-4.5;18.9;102019;0;2;2;30;30;25.47;36.62;0.0635;0.003408;
4;2;1937;3540;126;;64910324;0.07;-1.177;0.103;3.2;-2.7;-9.2;-1273;237.5;-60;-2.6;-4.6;18.9;102015;0;2;2;30;30;25.49;36.6;0;0.003408;
4;2;1938;3541;126;;64910325;0.05;-1.079;0.084;4.5;-2.4;-11;-1276;227;-55.5;-2.7;-4.9;18.9;102015;0;2;2;30;30;25.49;36.6;0;0.003408;
4;2;1939;3542;126;;64910325;0.048;-1.079;0.083;3.9;-1.5;-7.9;-1277.5;225.5;-63;-2.7;-5;18.9;102015;0;2;2;30;30;25.49;36.6;0;0.003408;
4;2;1940;3543;126;;64910329;0.056;-1.115;0.081;4.6;-0.6;-6;-1273;240.5;-61.5;-2.8;-5.1;18.9;102015;0;2;2;30;30;25.49;36.6;0;0.003408;
4;2;1941;3544;126;;64910329;0.054;-1.128;0.075;7.2;0.7;-7;-1277.5;240.5;-52.5;-2.9;-5.3;19;102015;0;2;2;30;30;25.49;36.6;0;0.003408;
4;2;1942;3545;126;;64910330;0.047;-1.077;0.072;7.8;0.7;-9.9;-1288;239;-57;-2.9;-5.5;19;102021;0;2;2;30;30;25.49;36.6;0.254;0.00426;
4;2;1943;3546;126;;64910331;0.036;-0.919;0.052;8.3;0.1;-13.3;-1285;239;-66;-3.1;-5.7;19.1;102021;0;2;2;30;30;25.49;36.6;0.254;0.00426;
4;2;1944;3547;126;;64910331;0.067;-0.918;0.054;4.2;-0.3;-12.2;-1285;240.5;-61.5;-3.1;-5.8;19.1;102021;0;2;2;30;30;25.49;36.6;0.254;0.00426;
4;2;1945;3548;126;;64910332;0.043;-0.999;0.044;0;0;-8.8;-1292.5;240.5;-63;-3.2;-6;19.2;102021;0;2;2;30;30;25.49;36.6;0.254;0.00426;
4;2;1946;3549;126;;64910332;0.057;-1.006;0.044;-2.1;0.3;-2.2;-1285;246.5;-69;-3.2;-6.1;19.2;102016;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1947;3550;126;;64910333;0.057;-1.033;0.04;-1.8;1.3;5.1;-1295.5;243.5;-66;-3.2;-6.1;19.3;102016;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1948;3551;126;;64910333;0.058;-1.046;0.047;0.3;3.1;12.8;-1291;251;-64.5;-3.1;-6;19.4;102016;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1949;3552;126;;64910334;0.056;-1.05;0.052;3;5.8;18.5;-1283.5;242;-61.5;-3.1;-5.7;19.6;102016;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1950;3553;126;;64910334;0.044;-1.049;0.062;4.5;8.5;20;-1285;240.5;-67.5;-3.1;-5.4;19.7;102016;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1951;3554;126;;64910335;0.018;-0.99;0.074;5.4;10.5;16.2;-1279;245;-63;-3.2;-5;20;102016;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1952;3555;127;;64910591;0.015;-0.962;0.079;6.1;10.5;11.8;-1280.5;242;-67.5;-3.3;-4.7;20.2;102014;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1953;3556;127;;64910592;0.015;-0.913;0.088;7.3;9.5;7.7;-1288;245;-72;-3.4;-4.4;20.5;102014;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1954;3557;127;;64910593;0.016;-0.902;0.093;6.8;8.1;5;-1288;243.5;-63;-3.5;-4.2;20.7;102014;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1955;3558;127;;64910594;0.025;-0.863;0.098;6.7;5.6;3.1;-1286.5;249.5;-75;-3.7;-4;20.9;102014;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1956;3559;127;;64910595;0.038;-0.849;0.095;5.2;2.8;2;-1285;242;-75;-3.7;-3.9;21.1;102014;0;2;2;29;29;25.49;36.65;0.127;0.005964;
4;2;1957;3560;127;;64910596;0.05;-0.862;0.092;2.8;0;1.7;-1285;240.5;-67.5;-3.8;-3.8;21.2;102016;0;2;2;29;29;25.53;36.65;0.0635;0.00426;
4;2;1958;3561;127;;64910597;0.051;-0.861;0.09;2.3;-1.4;2.4;-1282;249.5;-81;-3.9;-3.7;21.3;102016;0;2;2;29;29;25.53;36.65;0.0635;0.00426;
4;2;1959;3562;127;;64910598;0.05;-0.852;0.083;2.3;-2;5;-1282;252.5;-73.5;-3.9;-3.6;21.3;102016;0;2;2;29;29;25.53;36.65;0.0635;0.00426;
4;2;1960;3563;127;;64910598;0.05;-0.888;0.082;0.4;-2.5;6.2;-1283.5;249.5;-70.5;-3.9;-3.6;21.4;102016;0;2;2;29;29;25.53;36.65;0.0635;0.00426;
4;2;1961;3564;127;;64910599;0.041;-0.927;0.078;-1.1;-3.9;4.4;-1289.5;245;-67.5;-3.8;-3.5;21.4;102016;0;2;2;29;29;25.53;36.65;0.254;0.005964;
4;2;1962;3565;127;;64910599;0.037;-0.932;0.074;-1.6;-4.4;3.9;-1291;245;-73.5;-3.8;-3.4;21.4;102016;0;2;2;29;29;25.53;36.65;0.254;0.005964;
4;2;1963;3566;127;;64910600;0.031;-0.965;0.061;-3.1;-5.5;5.8;-1288;249.5;-78;-3.7;-3.2;21.3;102016;0;2;2;29;29;25.53;36.65;0.254;0.005964;
4;2;1964;3567;127;;64910600;0.022;-1.013;0.051;-4;-5.7;8;-1289.5;255.5;-75;-3.6;-3.1;21.3;102016;0;2;2;29;29;25.53;36.65;0.254;0.005964;
4;2;1965;3568;127;;64910601;0.02;-1.047;0.045;-3;-5.5;7.6;-1283.5;249.5;-73.5;-3.5;-2.9;21.2;102016;0;2;2;29;29;25.53;36.65;0.254;0.005964;
4;2;1966;3569;127;;64910602;0.02;-1.116;0.05;-1.3;-5.3;4.3;-1280.5;252.5;-70.5;-3.4;-2.8;21.2;102016;0;2;2;29;29;25.53;36.65;0.254;0.005964;
4;2;1967;3570;128;;64910909;0.013;-1.161;0.055;0;-5.6;-0.7;-1283.5;248;-72;-3.4;-2.8;21.2;102015;0;2;2;29;29;25.51;36.65;0.0635;0.00426;
4;2;1968;3571;128;;64910910;0.026;-1.189;0.06;0.8;-5.9;-4.7;-1283.5;246.5;-81;-3.3;-2.7;21.1;102015;0;2;2;29;29;25.51;36.65;0.0635;0.00426;
4;2;1969;3572;128;;64910910;0.036;-1.203;0.073;2.6;-5.3;-8.2;-1295.5;243.5;-66;-3.3;-2.8;21.1;102015;0;2;2;29;29;25.51;36.65;0.0635;0.00426;
4;2;1970;3573;128;;64910911;0.005;-1.161;0.076;5.7;-3.5;-10.7;-1298.5;251;-67.5;-3.3;-2.9;21;102015;0;2;2;29;29;25.51;36.65;0.0635;0.00426;
4;2;1971;3574;128;;64910911;-0.006;-1.246;0.109;5.9;-2.1;-7.2;-1292.5;251;-69;-3.4;-3;21;102015;0;2;2;29;29;25.51;36.65;0.0635;0.00426;
4;2;1972;3575;128;;64910912;-0.035;-1.273;0.117;5.3;-2;-7.2;-1295.5;258.5;-66;-3.4;-3.2;21;102015;0;2;2;27;29;25.51;36.65;0.254;0.005112;
4;2;1973;3576;128;;64910913;-0.077;-1.151;0.128;2.8;-4.8;-8.1;-1300;252.5;-72;-3.5;-3.4;21;102015;0;2;2;27;29;25.51;36.65;0.254;0.005112;
4;2;1974;3577;128;;64910914;-0.073;-1.005;0.126;4.5;-6.4;-11.8;-1301.5;249.5;-67.5;-3.6;-3.6;20.9;102015;0;2;2;27;29;25.51;36.65;0.254;0.005112;
4;2;1975;3578;128;;64910915;-0.04;-0.986;0.121;4.6;-6.4;-15.1;-1307.5;254;-72;-3.6;-3.8;20.9;102015;0;2;2;27;29;25.51;36.65;0.254;0.005112;
4;2;1976;3579;128;;64910915;-0.035;-0.92;0.112;4.3;-5;-18.7;-1307.5;249.5;-70.5;-3.7;-4.1;20.9;102016;0;2;2;27;29;25.53;36.65;0.1905;0.00852;
4;2;1977;3580;128;;64910916;-0.023;-0.884;0.103;-0.1;-3.8;-17.7;-1310.5;261.5;-64.5;-3.6;-4.3;20.9;102016;0;2;2;27;29;25.53;36.65;0.1905;0.00852;
4;2;1978;3581;128;;64910916;-0.024;-0.933;0.095;-3;-3.4;-13.3;-1304.5;263;-78;-3.6;-4.7;20.8;102016;0;2;2;27;29;25.53;36.65;0.1905;0.00852;
4;2;1979;3582;128;;64910917;-0.02;-0.964;0.09;-4.4;-4.3;-7.5;-1315;261.5;-67.5;-3.6;-4.8;20.8;102016;0;2;2;27;29;25.53;36.65;0.1905;0.00852;
4;2;1980;3583;128;;64910918;-0.018;-0.995;0.089;-5.2;-6.2;-2;-1318;264.5;-70.5;-3.4;-5;20.8;102016;0;2;2;27;29;25.53;36.65;0.1905;0.00852;
4;2;1981;3584;128;;64910918;0.006;-1.067;0.096;-4.4;-8.5;1.7;-1321;266;-57;-3.3;-5;20.7;102016;0;2;2;27;29;25.53;36.65;0.1905;0.00852;
4;2;1982;3585;129;;64911186;-0.002;-1.046;0.087;-2.1;-10;3.5;-1309;264.5;-64.5;-3.3;-4.9;20.8;102019;0;2;2;27;29;25.53;36.65;0.1905;0.005112;
4;2;1983;3586;129;;64911186;0.008;-1.025;0.083;-1.6;-10.8;6.2;-1322.5;266;-66;-3.1;-4.8;20.6;102019;0;2;2;27;29;25.53;36.65;0.1905;0.005112;
4;2;1984;3587;129;;64911186;0.026;-0.985;0.066;-3;-10.1;5;-1313.5;269;-61.5;-3;-4.8;20.5;102019;0;2;2;27;29;25.53;36.65;0.1905;0.005112;
4;2;1985;3588;129;;64911186;0.036;-0.963;0.058;-2.4;-8.2;2.2;-1319.5;269;-63;-3;-4.7;20.4;102019;0;2;2;27;29;25.53;36.65;0.1905;0.005112;
4;2;1986;3589;129;;64911187;0.033;-0.941;0.058;-1.3;-5.9;-1;-1324;267.5;-64.5;-2.9;-4.6;20.3;102019;0;2;2;27;29;25.53;36.65;0.1905;0.005112;
4;2;1987;3590;129;;64911187;0.04;-0.901;0.051;-1.1;-4;-3.3;-1318;272;-63;-2.8;-4.6;20.3;102017;0;2;2;27;29;25.47;36.68;0.254;0.005964;
4;2;1988;3591;129;;64911187;0.044;-0.926;0.055;-1.6;-1.9;-2.5;-1321;264.5;-61.5;-2.7;-4.6;20.3;102017;0;2;2;27;29;25.47;36.68;0.254;0.005964;
4;2;1989;3592;129;;64911187;0.054;-0.905;0.058;0;0.4;-2.7;-1313.5;264.5;-60;-2.7;-4.6;20.3;102017;0;2;2;27;29;25.47;36.68;0.254;0.005964;
4;2;1990;3593;129;;64911187;0.055;-0.887;0.067;1.3;2;-2.9;-1315;263;-57;-2.7;-4.7;20.3;102017;0;2;2;27;29;25.47;36.68;0.254;0.005964;
4;2;1991;3594;129;;64911187;0.067;-0.905;0.082;3.1;2.5;-4.2;-1316.5;269;-66;-2.7;-4.7;20.4;102014;0;2;2;27;29;25.47;36.68;0.3175;0.005964;
4;2;1992;3595;129;;64911188;0.07;-0.912;0.091;4.5;1.8;-6.3;-1322.5;269;-66;-2.7;-4.8;20.5;102014;0;2;2;27;29;25.47;36.68;0.3175;0.005964;
4;2;1993;3596;129;;64911188;0.075;-0.893;0.098;5.6;0.8;-7.1;-1322.5;269;-61.5;-2.8;-4.9;20.6;102014;0;2;2;27;29;25.47;36.68;0.3175;0.005964;
4;2;1994;3597;129;;64911188;0.075;-0.894;0.102;5.1;0;-5.6;-1328.5;272;-57;-2.8;-5;20.7;102014;0;2;2;27;29;25.47;36.68;0.3175;0.005964;
4;2;1995;3598;129;;64911188;0.066;-0.957;0.112;4.3;-0.6;1.2;-1331.5;267.5;-70.5;-2.9;-4.9;20.7;102014;0;2;2;27;29;25.47;36.68;0.3175;0.005964;
4;2;1996;3599;129;;64911188;0.053;-1.01;0.121;4.1;-0.7;5.1;-1325.5;273.5;-57;-3;-4.9;20.8;102014;0;2;2;27;29;25.47;36.68;0.3175;0.005964;
4;2;1997;3600;130;;64911492;0.039;-0.993;0.124;3.6;-1.7;4.9;-1330;264.5;-69;-3;-4.9;20.8;102015;0;2;2;28;30;25.54;36.68;0.127;0.005964;
4;2;1998;3601;130;;64911493;0.042;-1.053;0.131;3.5;-3.1;3.7;-1324;267.5;-66;-3.2;-4.8;21;102015;0;2;2;28;30;25.54;36.68;0.127;0.005964;
4;2;1999;3602;130;;64911494;0.037;-1.079;0.13;5.1;-4.3;-0.9;-1330;264.5;-73.5;-3.3;-4.7;21.1;102015;0;2;2;28;30;25.54;36.68;0.127;0.005964;
4;2;2000;3603;130;;64911494;0.021;-1.009;0.121;4.7;-6.5;-4.7;-1328.5;276.5;-63;-3.3;-4.7;21;102015;0;2;2;28;30;25.54;36.68;0.127;0.005964;
4;2;2001;3604;130;;64911496;0.045;-1.136;0.124;2.9;-8.8;-6.8;-1327;272;-63;-3.3;-4.8;20.9;102015;0;2;2;28;30;25.54;36.68;0.127;0.005964;
4;2;2002;3605;130;;64911497;0.058;-1.14;0.118;4.7;-11;-10.5;-1333;276.5;-63;-3.4;-4.9;20.9;102016;0;2;2;28;30;25.54;36.68;0;0.005964;
4;2;2003;3606;130;;64911497;0.036;-1.092;0.1;6.3;-11.6;-10.3;-1331.5;269;-63;-3.5;-5;20.7;102016;0;2;2;28;30;25.54;36.68;0;0.005964;
4;2;2004;3607;130;;64911498;0.075;-1.21;0.106;6.2;-12;-6.2;-1337.5;273.5;-63;-3.5;-5.1;20.5;102016;0;2;2;28;30;25.54;36.68;0;0.005964;
4;2;2005;3608;130;;64911498;0.059;-1.228;0.088;6.5;-11.5;-5.5;-1327;279.5;-64.5;-3.6;-5.3;20.4;102016;0;2;2;28;30;25.54;36.68;0;0.005964;
4;2;2006;3609;130;;64911498;0.048;-1.045;0.07;5.8;-10.6;-2.5;-1337.5;285.5;-63;-3.7;-5.4;20.2;102016;0;2;2;28;30;25.56;36.71;0.1905;0.003408;
4;2;2007;3610;130;;64911499;0.007;-0.99;0.052;10.6;-8.3;-1.2;-1334.5;278;-64.5;-3.8;-5.4;20.1;102016;0;2;2;28;30;25.56;36.71;0.1905;0.003408;
4;2;2008;3611;130;;64911499;0.047;-0.945;0.064;10.6;-7.1;-0.9;-1339;278;-69;-3.9;-5.5;19.9;102016;0;2;2;28;30;25.56;36.71;0.1905;0.003408;
4;2;2009;3612;130;;64911499;0.048;-1.084;0.066;6.9;-5.8;-4.6;-1339;267.5;-69;-4;-5.5;19.9;102016;0;2;2;28;30;25.56;36.71;0.1905;0.003408;
4;2;2010;3613;130;;64911500;0.07;-1.043;0.071;7.6;-2.7;-6;-1342;275;-69;-4.2;-5.5;19.8;102016;0;2;2;28;30;25.56;36.71;0.1905;0.003408;
4;2;2011;3614;130;;64911500;0.064;-1.032;0.074;7;1.6;-3.5;-1337.5;275;-69;-4.3;-5.6;19.8;102016;0;2;2;28;30;25.56;36.71;0.1905;0.003408;
4;2;2012;3615;131;;64911788;0.051;-1.01;0.086;7;5.8;1.4;-1345;276.5;-67.5;-4.4;-5.6;19.9;102015;0;2;2;28;30;25.56;36.71;0.127;0.001704;
4;2;2013;3616;131;;64911788;0.05;-1.028;0.104;7.7;9.3;6.4;-1343.5;270.5;-67.5;-4.5;-5.5;20.1;102015;0;2;2;28;30;25.56;36.71;0.127;0.001704;
4;2;2014;3617;131;;64911789;0.031;-0.988;0.107;8;10.7;8.9;-1337.5;267.5;-72;-4.7;-5.3;20.3;102015;0;2;2;28;30;25.56;36.71;0.127;0.001704;
4;2;2015;3618;131;;64911789;0.015;-0.948;0.113;5;9.6;10;-1339;273.5;-76.5;-4.7;-5.1;20.5;102015;0;2;2;28;30;25.56;36.71;0.127;0.001704;
4;2;2016;3619;131;;64911789;0.004;-0.916;0.108;0.9;5.2;10;-1340.5;273.5;-70.5;-4.8;-4.9;20.8;102015;0;2;2;28;30;25.56;36.71;0.127;0.001704;
4;2;2017;3620;131;;64911789;0.013;-0.921;0.105;0;2.6;10.9;-1336;273.5;-69;-4.9;-4.6;21;102018;0;2;2;28;30;25.52;36.74;0.1905;0.001704;
4;2;2018;3621;131;;64911789;0.014;-0.915;0.099;0.8;0.2;11.1;-1337.5;275;-73.5;-4.9;-4.4;21.1;102018;0;2;2;28;30;25.52;36.74;0.1905;0.001704;
4;2;2019;3622;131;;64911789;0.018;-0.874;0.095;0.9;-1.5;11.2;-1336;269;-79.5;-4.9;-4.1;21.2;102018;0;2;2;28;30;25.52;36.74;0.1905;0.001704;
4;2;2020;3623;131;;64911790;0.018;-0.871;0.093;0.3;-3.3;10.8;-1330;275;-64.5;-4.8;-3.9;21.2;102018;0;2;2;28;30;25.52;36.74;0.1905;0.001704;
4;2;2021;3624;131;;64911790;0.016;-0.895;0.092;0.5;-5.6;9.2;-1328.5;269;-73.5;-4.8;-3.7;21.2;102020;0;2;2;28;29;25.52;36.74;0;0.005112;
4;2;2022;3625;131;;64911790;0.014;-0.878;0.089;0.6;-7.9;7.3;-1333;270.5;-72;-4.8;-3.5;21.2;102020;0;2;2;28;29;25.52;36.74;0;0.005112;
4;2;2023;3626;131;;64911791;0.023;-0.875;0.081;0.7;-10.2;6.3;-1331.5;266;-73.5;-4.7;-3.3;21.1;102020;0;2;2;28;29;25.52;36.74;0;0.005112;
4;2;2024;3627;131;;64911791;0.038;-0.897;0.078;0;-11.5;5.8;-1327;272;-73.5;-4.7;-3.2;20.9;102020;0;2;2;28;29;25.52;36.74;0;0.005112;
4;2;2025;3628;131;;64911791;0.051;-0.901;0.074;-1.2;-11.9;4.7;-1327;266;-72;-4.6;-3.1;20.8;102020;0;2;2;28;29;25.52;36.74;0;0.005112;
4;2;2026;3629;131;;64911792;0.065;-0.914;0.063;-1.9;-10.3;1.8;-1328.5;266;-67.5;-4.6;-3;20.6;102020;0;2;2;28;29;25.52;36.74;0;0.005112;
4;2;2027;3630;132;;64912113;0.061;-0.927;0.062;-2.1;-9.5;0.8;-1328.5;269;-69;-4.5;-2.9;20.5;102019;0;2;2;28;29;25.54;36.71;0.127;0.003408;
4;2;2028;3631;132;;64912113;0.05;-1.025;0.068;-1.8;-8;-0.4;-1327;269;-66;-4.4;-2.9;20.4;102019;0;2;2;28;29;25.54;36.71;0.127;0.003408;
4;2;2029;3632;132;;64912113;0.052;-1.057;0.074;0.3;-8.4;-0.5;-1330;267.5;-66;-4.4;-2.9;20.2;102019;0;2;2;28;29;25.54;36.71;0.127;0.003408;
4;2;2030;3633;132;;64912113;0.051;-1.113;0.079;3.5;-9.1;-1.6;-1328.5;269;-76.5;-4.4;-2.9;20.1;102019;0;2;2;28;29;25.54;36.71;0.127;0.003408;
4;2;2031;3634;132;;64912113;0.054;-1.14;0.088;5.6;-10.5;-4;-1331.5;266;-70.5;-4.4;-3;20;102019;0;2;2;28;29;25.54;36.71;0.127;0.003408;
4;2;2032;3635;132;;64912114;0.063;-1.143;0.093;5.6;-11.6;-7.7;-1334.5;270.5;-73.5;-4.4;-3.1;19.9;102014;0;2;2;28;29;25.54;36.71;0.0635;0.001704;
4;2;2033;3636;132;;64912114;0.078;-1.173;0.099;4.8;-11.5;-11.4;-1331.5;273.5;-66;-4.4;-3.2;19.7;102014;0;2;2;28;29;25.54;36.71;0.0635;0.001704;
4;2;2034;3637;132;;64912114;0.087;-1.163;0.103;3.9;-9.8;-14.6;-1328.5;266;-70.5;-4.5;-3.4;19.5;102014;0;2;2;28;29;25.54;36.71;0.0635;0.001704;
4;2;2035;3638;132;;64912114;0.062;-1.086;0.1;3.2;-7.6;-16.7;-1333;272;-70.5;-4.5;-3.7;19.4;102014;0;2;2;28;29;25.54;36.71;0.0635;0.001704;
4;2;2036;3639;132;;64912114;0.062;-1.176;0.116;0.8;-6.1;-12.6;-1336;273.5;-69;-4.5;-3.9;19.3;102013;0;2;2;28;29;25.54;36.73;0;0.001704;
4;2;2037;3640;132;;64912114;0.029;-1.153;0.118;-1.3;-6.4;-10.9;-1334.5;276.5;-69;-4.5;-4.2;19.2;102013;0;2;2;28;29;25.54;36.73;0;0.001704;
4;2;2038;3641;132;;64912115;0.031;-1.129;0.118;-3.3;-7.1;-5.9;-1340.5;273.5;-73.5;-4.4;-4.4;19.1;102013;0;2;2;28;29;25.54;36.73;0;0.001704;
4;2;2039;3642;132;;64912115;0.015;-0.977;0.119;-1.3;-7.7;-8.8;-1340.5;278;-67.5;-4.4;-4.6;19.1;102013;0;2;2;28;29;25.54;36.73;0;0.001704;
4;2;2040;3643;132;;64912115;0.011;-0.979;0.119;0.6;-6.6;-11.3;-1337.5;281;-76.5;-4.3;-4.8;19;102013;0;2;2;28;29;25.54;36.73;0;0.001704;
4;2;2041;3644;132;;64912115;0.019;-0.904;0.118;4;-4.6;-12.8;-1345;279.5;-73.5;-4.3;-5;19;102013;0;2;2;28;29;25.54;36.73;0;0.001704;
4;2;2042;3645;133;;64912384;0.01;-0.921;0.124;1.4;-3.3;-10.3;-1343.5;276.5;-84;-4.3;-5.1;19;102015;0;2;2;28;29;25.54;36.73;0.127;0.001704;
4;2;2043;3646;133;;64912384;-0.008;-0.953;0.119;-2.4;-3.9;-5.5;-1346.5;275;-79.5;-4.2;-5.3;18.9;102015;0;2;2;28;29;25.54;36.73;0.127;0.001704;
4;2;2044;3647;133;;64912384;0;-0.983;0.119;-6.9;-6.6;0.5;-1336;279.5;-72;-4.1;-5.3;18.9;102015;0;2;2;28;29;25.54;36.73;0.127;0.001704;
4;2;2045;3648;133;;64912384;0.011;-1.011;0.108;-8.6;-9.5;4.1;-1345;275;-79.5;-4;-5.3;18.8;102015;0;2;2;28;29;25.54;36.73;0.127;0.001704;
4;2;2046;3649;133;;64912385;0.015;-1.046;0.104;-7.1;-10.8;6.9;-1346.5;276.5;-73.5;-3.9;-5.2;18.9;102015;0;2;2;28;29;25.54;36.73;0.127;0.001704;
4;2;2047;3650;133;;64912385;0.022;-1.069;0.104;-3.5;-10.8;10.4;-1348;278;-76.5;-3.8;-4.9;18.9;102018;0;2;2;28;29;25.5;36.74;0.1905;0.005112;
4;2;2048;3651;133;;64912385;0.021;-1.025;0.102;-1;-10.1;12.2;-1345;279.5;-76.5;-3.6;-4.7;18.8;102018;0;2;2;28;29;25.5;36.74;0.1905;0.005112;
4;2;2049;3652;133;;64912385;0.022;-0.99;0.101;-0.5;-9;12.6;-1342;278;-85.5;-3.5;-4.5;18.6;102018;0;2;2;28;29;25.5;36.74;0.1905;0.005112;
4;2;2050;3653;133;;64912385;0.026;-0.912;0.096;-1.7;-8.3;8.5;-1334.5;272;-82.5;-3.5;-4.3;18.5;102018;0;2;2;28;29;25.5;36.74;0.1905;0.005112;
4;2;2051;3654;133;;64912386;0.045;-0.923;0.095;-3.8;-7.4;5.5;-1333;275;-84;-3.4;-4.1;18.5;102016;0;2;2;28;29;25.5;36.74;0;0.001704;
4;2;2052;3655;133;;64912386;0.044;-0.908;0.089;-3.6;-6.4;2.7;-1330;269;-85.5;-3.3;-4;18.4;102016;0;2;2;28;29;25.5;36.74;0;0.001704;
4;2;2053;3656;133;;64912386;0.055;-0.893;0.084;-5.1;-4.9;2.6;-1330;272;-84;-3.2;-3.8;18.4;102016;0;2;2;28;29;25.5;36.74;0;0.001704;
4;2;2054;3657;133;;64912387;0.061;-0.888;0.083;-5.4;-3.1;2.8;-1331.5;270.5;-85.5;-3;-3.8;18.4;102016;0;2;2;28;29;25.5;36.74;0;0.001704;
4;2;2055;3658;133;;64912387;0.052;-0.884;0.078;-6.6;-1.6;3.2;-1331.5;275;-85.5;-2.9;-3.7;18.4;102016;0;2;2;28;29;25.5;36.74;0;0.001704;
4;2;2056;3659;133;;64912387;0.052;-0.892;0.081;-6.1;-0.6;3.8;-1331.5;267.5;-88.5;-2.7;-3.6;18.4;102016;0;2;2;28;29;25.5;36.74;0;0.001704;
4;2;2057;3660;134;;64912714;0.046;-0.928;0.088;-4.9;-0.6;3.8;-1319.5;270.5;-91.5;-2.6;-3.5;18.4;102015;0;2;2;28;29;25.53;36.8;0.0635;0.005112;
4;2;2058;3661;134;;64912714;0.046;-0.923;0.089;-2.8;-1.4;3.3;-1321;273.5;-93;-2.5;-3.4;18.5;102015;0;2;2;28;29;25.53;36.8;0.0635;0.005112;
4;2;2059;3662;134;;64912714;0.052;-0.928;0.093;-0.1;-2.4;1.7;-1316.5;267.5;-90;-2.4;-3.4;18.5;102015;0;2;2;28;29;25.53;36.8;0.0635;0.005112;
